2012-05-26 10:09:43, 91 of 2090, 4.4%
2012-05-26 10:09:44, 96 of 2090, 4.6%
2012-05-26 10:09:47, 98 of 2090, 4.7%
2012-05-26 10:09:48, 93 of 2090, 4.4%
2012-05-26 10:09:48, 95 of 2090, 4.5%
2012-05-26 10:09:50, 100 of 2090, 4.8%
2012-05-26 10:09:52, 102 of 2090, 4.9%
2012-05-26 10:09:53, 97 of 2090, 4.6%
2012-05-26 10:09:54, 99 of 2090, 4.7%
2012-05-26 10:09:55, 104 of 2090, 5%
2012-05-26 10:09:58, 106 of 2090, 5.1%
2012-05-26 10:09:58, 101 of 2090, 4.8%
2012-05-26 10:10:00, 103 of 2090, 4.9%
2012-05-26 10:10:01, 108 of 2090, 5.2%
2012-05-26 10:10:03, 110 of 2090, 5.3%
2012-05-26 10:10:04, 105 of 2090, 5%
2012-05-26 10:10:05, 107 of 2090, 5.1%
2012-05-26 10:10:06, 112 of 2090, 5.4%
2012-05-26 10:10:08, 114 of 2090, 5.5%
2012-05-26 10:10:09, 109 of 2090, 5.2%
2012-05-26 10:10:11, 111 of 2090, 5.3%
2012-05-26 10:10:12, 116 of 2090, 5.6%
2012-05-26 10:10:13, 118 of 2090, 5.6%
2012-05-26 10:10:14, 113 of 2090, 5.4%
2012-05-26 10:10:17, 115 of 2090, 5.5%
2012-05-26 10:10:18, 120 of 2090, 5.7%
2012-05-26 10:10:19, 122 of 2090, 5.8%
2012-05-26 10:10:20, 117 of 2090, 5.6%
2012-05-26 10:10:23, 119 of 2090, 5.7%
2012-05-26 10:10:23, 124 of 2090, 5.9%
2012-05-26 10:10:24, 126 of 2090, 6%
2012-05-26 10:10:25, 121 of 2090, 5.8%
2012-05-26 10:10:29, 123 of 2090, 5.9%
2012-05-26 10:10:29, 128 of 2090, 6.1%
2012-05-26 10:10:29, 130 of 2090, 6.2%
2012-05-26 10:10:31, 125 of 2090, 6%
2012-05-26 10:10:34, 132 of 2090, 6.3%
2012-05-26 10:10:34, 127 of 2090, 6.1%
2012-05-26 10:10:35, 134 of 2090, 6.4%
2012-05-26 10:10:36, 129 of 2090, 6.2%
2012-05-26 10:10:39, 136 of 2090, 6.5%
2012-05-26 10:10:40, 138 of 2090, 6.6%
2012-05-26 10:10:40, 131 of 2090, 6.3%
2012-05-26 10:10:41, 133 of 2090, 6.4%
2012-05-26 10:10:45, 140 of 2090, 6.7%
2012-05-26 10:10:45, 142 of 2090, 6.8%
2012-05-26 10:10:46, 135 of 2090, 6.5%
2012-05-26 10:10:47, 137 of 2090, 6.6%
2012-05-26 10:10:50, 144 of 2090, 6.9%
2012-05-26 10:10:51, 146 of 2090, 7%
2012-05-26 10:10:52, 139 of 2090, 6.7%
2012-05-26 10:10:52, 141 of 2090, 6.7%
2012-05-26 10:10:56, 148 of 2090, 7.1%
2012-05-26 10:10:56, 150 of 2090, 7.2%
2012-05-26 10:10:57, 145 of 2090, 6.9%
2012-05-26 10:10:57, 143 of 2090, 6.8%
2012-05-26 10:11:01, 152 of 2090, 7.3%
2012-05-26 10:11:01, 154 of 2090, 7.4%
2012-05-26 10:11:02, 149 of 2090, 7.1%
2012-05-26 10:11:03, 147 of 2090, 7%
2012-05-26 10:11:06, 156 of 2090, 7.5%
2012-05-26 10:11:06, 158 of 2090, 7.6%
2012-05-26 10:11:08, 153 of 2090, 7.3%
2012-05-26 10:11:09, 151 of 2090, 7.2%
2012-05-26 10:11:12, 162 of 2090, 7.8%
2012-05-26 10:11:12, 160 of 2090, 7.7%
2012-05-26 10:11:13, 157 of 2090, 7.5%
2012-05-26 10:11:15, 155 of 2090, 7.4%
2012-05-26 10:11:17, 166 of 2090, 7.9%
2012-05-26 10:11:17, 164 of 2090, 7.8%
2012-05-26 10:11:18, 161 of 2090, 7.7%
2012-05-26 10:11:21, 159 of 2090, 7.6%
2012-05-26 10:11:22, 170 of 2090, 8.1%
2012-05-26 10:11:23, 168 of 2090, 8%
2012-05-26 10:11:24, 165 of 2090, 7.9%
2012-05-26 10:11:26, 163 of 2090, 7.8%
2012-05-26 10:11:28, 174 of 2090, 8.3%
2012-05-26 10:11:28, 172 of 2090, 8.2%
2012-05-26 10:11:29, 169 of 2090, 8.1%
2012-05-26 10:11:32, 167 of 2090, 8%
2012-05-26 10:11:33, 178 of 2090, 8.5%
2012-05-26 10:11:34, 176 of 2090, 8.4%
2012-05-26 10:11:34, 173 of 2090, 8.3%
2012-05-26 10:11:38, 171 of 2090, 8.2%
2012-05-26 10:11:38, 182 of 2090, 8.7%
2012-05-26 10:11:39, 180 of 2090, 8.6%
2012-05-26 10:11:40, 177 of 2090, 8.5%
2012-05-26 10:11:43, 175 of 2090, 8.4%
2012-05-26 10:11:43, 186 of 2090, 8.9%
2012-05-26 10:11:45, 184 of 2090, 8.8%
2012-05-26 10:11:45, 181 of 2090, 8.7%
2012-05-26 10:11:49, 190 of 2090, 9.1%
2012-05-26 10:11:49, 179 of 2090, 8.6%
2012-05-26 10:11:50, 188 of 2090, 9%
2012-05-26 10:11:50, 185 of 2090, 8.9%
2012-05-26 10:11:54, 194 of 2090, 9.3%
2012-05-26 10:11:55, 183 of 2090, 8.8%
2012-05-26 10:11:55, 192 of 2090, 9.2%
2012-05-26 10:11:56, 189 of 2090, 9%
2012-05-26 10:11:59, 198 of 2090, 9.5%
2012-05-26 10:12:01, 187 of 2090, 8.9%
2012-05-26 10:12:01, 196 of 2090, 9.4%
2012-05-26 10:12:01, 193 of 2090, 9.2%
2012-05-26 10:12:05, 202 of 2090, 9.7%
2012-05-26 10:12:06, 200 of 2090, 9.6%
2012-05-26 10:12:06, 197 of 2090, 9.4%
2012-05-26 10:12:07, 191 of 2090, 9.1%
2012-05-26 10:12:10, 206 of 2090, 9.9%
2012-05-26 10:12:12, 204 of 2090, 9.8%
2012-05-26 10:12:12, 201 of 2090, 9.6%
2012-05-26 10:12:12, 195 of 2090, 9.3%
2012-05-26 10:12:15, 210 of 2090, 10%
2012-05-26 10:12:17, 205 of 2090, 9.8%
2012-05-26 10:12:17, 208 of 2090, 10%
2012-05-26 10:12:18, 199 of 2090, 9.5%
2012-05-26 10:12:21, 214 of 2090, 10.2%
2012-05-26 10:12:22, 209 of 2090, 10%
2012-05-26 10:12:22, 212 of 2090, 10.1%
2012-05-26 10:12:24, 203 of 2090, 9.7%
2012-05-26 10:12:26, 218 of 2090, 10.4%
2012-05-26 10:12:28, 213 of 2090, 10.2%
2012-05-26 10:12:28, 216 of 2090, 10.3%
2012-05-26 10:12:30, 207 of 2090, 9.9%
2012-05-26 10:12:32, 222 of 2090, 10.6%
2012-05-26 10:12:33, 217 of 2090, 10.4%
2012-05-26 10:12:33, 220 of 2090, 10.5%
2012-05-26 10:12:36, 211 of 2090, 10.1%
2012-05-26 10:12:37, 226 of 2090, 10.8%
2012-05-26 10:12:38, 221 of 2090, 10.6%
2012-05-26 10:12:38, 224 of 2090, 10.7%
2012-05-26 10:12:42, 215 of 2090, 10.3%
2012-05-26 10:12:42, 230 of 2090, 11%
2012-05-26 10:12:44, 225 of 2090, 10.8%
2012-05-26 10:12:44, 228 of 2090, 10.9%
2012-05-26 10:12:48, 234 of 2090, 11.2%
2012-05-26 10:12:48, 219 of 2090, 10.5%
2012-05-26 10:12:49, 229 of 2090, 11%
2012-05-26 10:12:49, 232 of 2090, 11.1%
2012-05-26 10:12:53, 238 of 2090, 11.4%
2012-05-26 10:12:53, 223 of 2090, 10.7%
2012-05-26 10:12:54, 233 of 2090, 11.1%
2012-05-26 10:12:55, 236 of 2090, 11.3%
2012-05-26 10:12:59, 242 of 2090, 11.6%
2012-05-26 10:13:00, 237 of 2090, 11.3%
2012-05-26 10:13:00, 227 of 2090, 10.9%
2012-05-26 10:13:00, 240 of 2090, 11.5%
2012-05-26 10:13:04, 246 of 2090, 11.8%
2012-05-26 10:13:05, 241 of 2090, 11.5%
2012-05-26 10:13:05, 244 of 2090, 11.7%
2012-05-26 10:13:06, 231 of 2090, 11.1%
2012-05-26 10:13:09, 250 of 2090, 12%
2012-05-26 10:13:10, 245 of 2090, 11.7%
2012-05-26 10:13:11, 248 of 2090, 11.9%
2012-05-26 10:13:12, 235 of 2090, 11.2%
2012-05-26 10:13:14, 254 of 2090, 12.2%
2012-05-26 10:13:16, 249 of 2090, 11.9%
2012-05-26 10:13:16, 252 of 2090, 12.1%
2012-05-26 10:13:18, 239 of 2090, 11.4%
2012-05-26 10:13:20, 258 of 2090, 12.3%
2012-05-26 10:13:21, 253 of 2090, 12.1%
2012-05-26 10:13:22, 256 of 2090, 12.2%
2012-05-26 10:13:24, 243 of 2090, 11.6%
2012-05-26 10:13:25, 262 of 2090, 12.5%
2012-05-26 10:13:26, 257 of 2090, 12.3%
2012-05-26 10:13:28, 260 of 2090, 12.4%
2012-05-26 10:13:29, 247 of 2090, 11.8%
2012-05-26 10:13:31, 266 of 2090, 12.7%
2012-05-26 10:13:32, 261 of 2090, 12.5%
2012-05-26 10:13:34, 264 of 2090, 12.6%
2012-05-26 10:13:35, 251 of 2090, 12%
2012-05-26 10:13:36, 270 of 2090, 12.9%
2012-05-26 10:13:37, 265 of 2090, 12.7%
2012-05-26 10:13:39, 268 of 2090, 12.8%
2012-05-26 10:13:41, 255 of 2090, 12.2%
2012-05-26 10:13:41, 274 of 2090, 13.1%
2012-05-26 10:13:42, 269 of 2090, 12.9%
2012-05-26 10:13:45, 272 of 2090, 13%
2012-05-26 10:13:47, 278 of 2090, 13.3%
2012-05-26 10:13:47, 259 of 2090, 12.4%
2012-05-26 10:13:48, 273 of 2090, 13.1%
2012-05-26 10:13:50, 276 of 2090, 13.2%
2012-05-26 10:13:52, 282 of 2090, 13.5%
2012-05-26 10:13:53, 277 of 2090, 13.3%
2012-05-26 10:13:53, 263 of 2090, 12.6%
2012-05-26 10:13:56, 280 of 2090, 13.4%
2012-05-26 10:13:58, 286 of 2090, 13.7%
2012-05-26 10:13:58, 281 of 2090, 13.4%
2012-05-26 10:13:59, 267 of 2090, 12.8%
2012-05-26 10:14:02, 284 of 2090, 13.6%
2012-05-26 10:14:03, 290 of 2090, 13.9%
2012-05-26 10:14:04, 285 of 2090, 13.6%
2012-05-26 10:14:05, 271 of 2090, 13%
2012-05-26 10:14:08, 288 of 2090, 13.8%
2012-05-26 10:14:08, 294 of 2090, 14.1%
2012-05-26 10:14:09, 289 of 2090, 13.8%
2012-05-26 10:14:11, 275 of 2090, 13.2%
2012-05-26 10:14:14, 298 of 2090, 14.3%
2012-05-26 10:14:14, 292 of 2090, 14%
2012-05-26 10:14:15, 293 of 2090, 14%
2012-05-26 10:14:18, 279 of 2090, 13.3%
2012-05-26 10:14:19, 296 of 2090, 14.2%
2012-05-26 10:14:19, 302 of 2090, 14.4%
2012-05-26 10:14:20, 297 of 2090, 14.2%
2012-05-26 10:14:23, 283 of 2090, 13.5%
2012-05-26 10:14:25, 306 of 2090, 14.6%
2012-05-26 10:14:25, 300 of 2090, 14.4%
2012-05-26 10:14:26, 301 of 2090, 14.4%
2012-05-26 10:14:29, 287 of 2090, 13.7%
2012-05-26 10:14:30, 310 of 2090, 14.8%
2012-05-26 10:14:31, 304 of 2090, 14.5%
2012-05-26 10:14:31, 305 of 2090, 14.6%
2012-05-26 10:14:35, 291 of 2090, 13.9%
2012-05-26 10:14:36, 314 of 2090, 15%
2012-05-26 10:14:36, 308 of 2090, 14.7%
2012-05-26 10:14:36, 309 of 2090, 14.8%
2012-05-26 10:14:41, 295 of 2090, 14.1%
2012-05-26 10:14:41, 318 of 2090, 15.2%
2012-05-26 10:14:42, 312 of 2090, 14.9%
2012-05-26 10:14:42, 313 of 2090, 15%
2012-05-26 10:14:46, 299 of 2090, 14.3%
2012-05-26 10:14:47, 322 of 2090, 15.4%
2012-05-26 10:14:47, 317 of 2090, 15.2%
2012-05-26 10:14:47, 316 of 2090, 15.1%
2012-05-26 10:14:52, 303 of 2090, 14.5%
2012-05-26 10:14:52, 321 of 2090, 15.4%
2012-05-26 10:14:52, 326 of 2090, 15.6%
2012-05-26 10:14:53, 320 of 2090, 15.3%
2012-05-26 10:14:57, 325 of 2090, 15.6%
2012-05-26 10:14:58, 307 of 2090, 14.7%
2012-05-26 10:14:58, 330 of 2090, 15.8%
2012-05-26 10:14:58, 324 of 2090, 15.5%
2012-05-26 10:15:03, 329 of 2090, 15.7%
2012-05-26 10:15:04, 328 of 2090, 15.7%
2012-05-26 10:15:04, 334 of 2090, 2012-05-26 10:15:04, 311 of 2090, 14.9%
16%
2012-05-26 10:15:08, 333 of 2090, 15.9%
2012-05-26 10:15:09, 338 of 2090, 16.2%
2012-05-26 10:15:09, 332 of 2090, 15.9%
2012-05-26 10:15:09, 315 of 2090, 15.1%
2012-05-26 10:15:13, 337 of 2090, 16.1%
2012-05-26 10:15:14, 342 of 2090, 16.4%
2012-05-26 10:15:15, 336 of 2090, 16.1%
2012-05-26 10:15:15, 319 of 2090, 15.3%
2012-05-26 10:15:19, 341 of 2090, 16.3%
2012-05-26 10:15:20, 346 of 2090, 16.6%
2012-05-26 10:15:20, 340 of 2090, 16.3%
2012-05-26 10:15:21, 323 of 2090, 15.5%
2012-05-26 10:15:24, 345 of 2090, 16.5%
2012-05-26 10:15:25, 350 of 2090, 16.7%
2012-05-26 10:15:26, 344 of 2090, 16.5%
2012-05-26 10:15:27, 327 of 2090, 15.6%
2012-05-26 10:15:30, 349 of 2090, 16.7%
2012-05-26 10:15:31, 354 of 2090, 16.9%
2012-05-26 10:15:31, 348 of 2090, 16.7%
2012-05-26 10:15:33, 331 of 2090, 15.8%
2012-05-26 10:15:35, 353 of 2090, 16.9%
2012-05-26 10:15:36, 358 of 2090, 17.1%
2012-05-26 10:15:37, 352 of 2090, 16.8%
2012-05-26 10:15:38, 335 of 2090, 16%
2012-05-26 10:15:40, 357 of 2090, 17.1%
2012-05-26 10:15:41, 362 of 2090, 17.3%
2012-05-26 10:15:42, 356 of 2090, 17%
2012-05-26 10:15:44, 339 of 2090, 16.2%
2012-05-26 10:15:46, 361 of 2090, 17.3%
2012-05-26 10:15:47, 366 of 2090, 17.5%
2012-05-26 10:15:47, 360 of 2090, 17.2%
2012-05-26 10:15:50, 343 of 2090, 16.4%
2012-05-26 10:15:51, 365 of 2090, 17.5%
2012-05-26 10:15:52, 370 of 2090, 17.7%
2012-05-26 10:15:53, 364 of 2090, 17.4%
2012-05-26 10:15:56, 347 of 2090, 16.6%
2012-05-26 10:15:56, 369 of 2090, 17.7%
2012-05-26 10:15:57, 374 of 2090, 17.9%
2012-05-26 10:15:58, 368 of 2090, 17.6%
2012-05-26 10:16:01, 373 of 2090, 17.8%
2012-05-26 10:16:02, 351 of 2090, 16.8%
2012-05-26 10:16:03, 378 of 2090, 18.1%
2012-05-26 10:16:04, 372 of 2090, 17.8%
2012-05-26 10:16:07, 377 of 2090, 18%
2012-05-26 10:16:07, 355 of 2090, 17%
2012-05-26 10:16:08, 382 of 2090, 18.3%
2012-05-26 10:16:09, 376 of 2090, 18%
2012-05-26 10:16:12, 381 of 2090, 18.2%
2012-05-26 10:16:12, 359 of 2090, 17.2%
2012-05-26 10:16:14, 386 of 2090, 18.5%
2012-05-26 10:16:15, 380 of 2090, 18.2%
2012-05-26 10:16:18, 385 of 2090, 18.4%
2012-05-26 10:16:18, 363 of 2090, 17.4%
2012-05-26 10:16:19, 390 of 2090, 18.7%
2012-05-26 10:16:20, 384 of 2090, 18.4%
2012-05-26 10:16:23, 367 of 2090, 17.6%
2012-05-26 10:16:23, 389 of 2090, 18.6%
2012-05-26 10:16:24, 394 of 2090, 18.9%
2012-05-26 10:16:25, 388 of 2090, 18.6%
2012-05-26 10:16:29, 371 of 2090, 17.8%
2012-05-26 10:16:29, 393 of 2090, 18.8%
2012-05-26 10:16:30, 398 of 2090, 19%
2012-05-26 10:16:31, 392 of 2090, 18.8%
2012-05-26 10:16:34, 375 of 2090, 17.9%
2012-05-26 10:16:34, 397 of 2090, 19%
2012-05-26 10:16:35, 402 of 2090, 19.2%
2012-05-26 10:16:36, 396 of 2090, 18.9%
2012-05-26 10:16:40, 379 of 2090, 18.1%
2012-05-26 10:16:40, 401 of 2090, 19.2%
2012-05-26 10:16:40, 406 of 2090, 19.4%
2012-05-26 10:16:41, 400 of 2090, 19.1%
2012-05-26 10:16:45, 383 of 2090, 18.3%
2012-05-26 10:16:46, 405 of 2090, 19.4%
2012-05-26 10:16:46, 410 of 2090, 19.6%
2012-05-26 10:16:47, 404 of 2090, 19.3%
2012-05-26 10:16:51, 387 of 2090, 18.5%
2012-05-26 10:16:51, 414 of 2090, 19.8%
2012-05-26 10:16:51, 409 of 2090, 19.6%
2012-05-26 10:16:52, 408 of 2090, 19.5%
2012-05-26 10:16:56, 391 of 2090, 18.7%
2012-05-26 10:16:56, 418 of 2090, 20%
2012-05-26 10:16:57, 413 of 2090, 19.8%
2012-05-26 10:16:58, 412 of 2090, 19.7%
2012-05-26 10:17:02, 395 of 2090, 18.9%
2012-05-26 10:17:02, 422 of 2090, 20.2%
2012-05-26 10:17:02, 417 of 2090, 20%
2012-05-26 10:17:03, 416 of 2090, 19.9%
2012-05-26 10:17:07, 426 of 2090, 20.4%
2012-05-26 10:17:07, 399 of 2090, 19.1%
2012-05-26 10:17:08, 421 of 2090, 20.1%
2012-05-26 10:17:08, 420 of 2090, 20.1%
2012-05-26 10:17:12, 430 of 2090, 20.6%
2012-05-26 10:17:13, 403 of 2090, 19.3%
2012-05-26 10:17:14, 424 of 2090, 20.3%
2012-05-26 10:17:14, 425 of 2090, 20.3%
2012-05-26 10:17:18, 434 of 2090, 20.8%
2012-05-26 10:17:18, 407 of 2090, 19.5%
2012-05-26 10:17:19, 428 of 2090, 20.5%
2012-05-26 10:17:20, 429 of 2090, 20.5%
2012-05-26 10:17:23, 438 of 2090, 21%
2012-05-26 10:17:24, 411 of 2090, 19.7%
2012-05-26 10:17:24, 432 of 2090, 20.7%
2012-05-26 10:17:26, 433 of 2090, 20.7%
2012-05-26 10:17:28, 442 of 2090, 21.1%
2012-05-26 10:17:29, 415 of 2090, 19.9%
2012-05-26 10:17:30, 436 of 2090, 20.9%
2012-05-26 10:17:31, 437 of 2090, 20.9%
2012-05-26 10:17:34, 446 of 2090, 21.3%
2012-05-26 10:17:35, 419 of 2090, 20%
2012-05-26 10:17:35, 440 of 2090, 21.1%
2012-05-26 10:17:37, 441 of 2090, 21.1%
2012-05-26 10:17:39, 450 of 2090, 21.5%
2012-05-26 10:17:40, 444 of 2090, 21.2%
2012-05-26 10:17:40, 423 of 2090, 20.2%
2012-05-26 10:17:43, 445 of 2090, 21.3%
2012-05-26 10:17:44, 454 of 2090, 21.7%
2012-05-26 10:17:46, 448 of 2090, 21.4%
2012-05-26 10:17:46, 427 of 2090, 20.4%
2012-05-26 10:17:49, 449 of 2090, 21.5%
2012-05-26 10:17:50, 458 of 2090, 21.9%
2012-05-26 10:17:51, 452 of 2090, 21.6%
2012-05-26 10:17:52, 431 of 2090, 20.6%
2012-05-26 10:17:54, 453 of 2090, 21.7%
2012-05-26 10:17:55, 462 of 2090, 22.1%
2012-05-26 10:17:56, 456 of 2090, 21.8%
2012-05-26 10:17:57, 435 of 2090, 20.8%
2012-05-26 10:18:00, 466 of 2090, 22.3%
2012-05-26 10:18:01, 457 of 2090, 21.9%
2012-05-26 10:18:02, 460 of 2090, 22%
2012-05-26 10:18:03, 439 of 2090, 21%
2012-05-26 10:18:06, 470 of 2090, 22.5%
2012-05-26 10:18:07, 461 of 2090, 22.1%
2012-05-26 10:18:07, 464 of 2090, 22.2%
2012-05-26 10:18:08, 443 of 2090, 21.2%
2012-05-26 10:18:11, 474 of 2090, 22.7%
2012-05-26 10:18:12, 468 of 2090, 22.4%
2012-05-26 10:18:12, 465 of 2090, 22.2%
2012-05-26 10:18:13, 447 of 2090, 21.4%
2012-05-26 10:18:16, 478 of 2090, 22.9%
2012-05-26 10:18:18, 472 of 2090, 22.6%
2012-05-26 10:18:18, 469 of 2090, 22.4%
2012-05-26 10:18:19, 451 of 2090, 21.6%
2012-05-26 10:18:22, 482 of 2090, 23.1%
2012-05-26 10:18:23, 476 of 2090, 22.8%
2012-05-26 10:18:23, 473 of 2090, 22.6%
2012-05-26 10:18:25, 455 of 2090, 21.8%
2012-05-26 10:18:27, 486 of 2090, 23.3%
2012-05-26 10:18:28, 480 of 2090, 23%
2012-05-26 10:18:29, 477 of 2090, 22.8%
2012-05-26 10:18:31, 459 of 2090, 22%
2012-05-26 10:18:32, 490 of 2090, 23.4%
2012-05-26 10:18:34, 484 of 2090, 23.2%
2012-05-26 10:18:34, 481 of 2090, 23%
2012-05-26 10:18:37, 463 of 2090, 22.2%
2012-05-26 10:18:38, 494 of 2090, 23.6%
2012-05-26 10:18:39, 488 of 2090, 23.3%
2012-05-26 10:18:40, 485 of 2090, 23.2%
2012-05-26 10:18:43, 467 of 2090, 22.3%
2012-05-26 10:18:43, 498 of 2090, 23.8%
2012-05-26 10:18:44, 492 of 2090, 23.5%
2012-05-26 10:18:46, 489 of 2090, 23.4%
2012-05-26 10:18:48, 471 of 2090, 22.5%
2012-05-26 10:18:48, 502 of 2090, 24%
2012-05-26 10:18:50, 496 of 2090, 23.7%
2012-05-26 10:18:52, 493 of 2090, 23.6%
2012-05-26 10:18:54, 506 of 2090, 24.2%
2012-05-26 10:18:54, 475 of 2090, 22.7%
2012-05-26 10:18:55, 500 of 2090, 23.9%
2012-05-26 10:18:57, 497 of 2090, 23.8%
2012-05-26 10:18:59, 510 of 2090, 24.4%
2012-05-26 10:19:00, 479 of 2090, 22.9%
2012-05-26 10:19:01, 504 of 2090, 24.1%
2012-05-26 10:19:03, 501 of 2090, 24%
2012-05-26 10:19:04, 514 of 2090, 24.6%
2012-05-26 10:19:05, 483 of 2090, 23.1%
2012-05-26 10:19:06, 508 of 2090, 24.3%
2012-05-26 10:19:08, 505 of 2090, 24.2%
2012-05-26 10:19:10, 518 of 2090, 24.8%
2012-05-26 10:19:11, 487 of 2090, 23.3%
2012-05-26 10:19:12, 512 of 2090, 24.5%
2012-05-26 10:19:14, 509 of 2090, 24.4%
2012-05-26 10:19:15, 522 of 2090, 25%
2012-05-26 10:19:17, 516 of 2090, 24.7%
2012-05-26 10:19:17, 491 of 2090, 23.5%
2012-05-26 10:19:20, 513 of 2090, 24.5%
2012-05-26 10:19:21, 526 of 2090, 25.2%
2012-05-26 10:19:22, 520 of 2090, 24.9%
2012-05-26 10:19:23, 495 of 2090, 23.7%
2012-05-26 10:19:25, 517 of 2090, 24.7%
2012-05-26 10:19:26, 530 of 2090, 25.4%
2012-05-26 10:19:28, 524 of 2090, 25.1%
2012-05-26 10:19:28, 499 of 2090, 23.9%
2012-05-26 10:19:31, 521 of 2090, 24.9%
2012-05-26 10:19:31, 534 of 2090, 25.6%
2012-05-26 10:19:33, 528 of 2090, 25.3%
