2012-05-26 12:19:13, 55 of 2090, 2.6%
2012-05-26 12:19:20, 58 of 2090, 2.8%
2012-05-26 12:19:22, 68 of 2090, 3.3%
2012-05-26 12:19:23, 69 of 2090, 3.3%
2012-05-26 12:19:25, 59 of 2090, 2.8%
2012-05-26 12:19:33, 62 of 2090, 3%
2012-05-26 12:19:33, 72 of 2090, 3.4%
2012-05-26 12:19:34, 73 of 2090, 3.5%
2012-05-26 12:19:37, 63 of 2090, 3%
2012-05-26 12:19:45, 76 of 2090, 3.6%
2012-05-26 12:19:45, 66 of 2090, 3.2%
2012-05-26 12:19:46, 77 of 2090, 3.7%
2012-05-26 12:19:50, 67 of 2090, 3.2%
2012-05-26 12:19:56, 80 of 2090, 3.8%
2012-05-26 12:19:57, 81 of 2090, 3.9%
2012-05-26 12:19:58, 70 of 2090, 3.3%
2012-05-26 12:20:02, 71 of 2090, 3.4%
2012-05-26 12:20:08, 84 of 2090, 4%
2012-05-26 12:20:08, 85 of 2090, 4.1%
2012-05-26 12:20:11, 74 of 2090, 3.5%
2012-05-26 12:20:15, 75 of 2090, 3.6%
2012-05-26 12:20:20, 88 of 2090, 4.2%
2012-05-26 12:20:20, 89 of 2090, 4.3%
2012-05-26 12:20:22, 78 of 2090, 3.7%
2012-05-26 12:20:28, 79 of 2090, 3.8%
2012-05-26 12:20:31, 92 of 2090, 4.4%
2012-05-26 12:20:31, 93 of 2090, 4.4%
2012-05-26 12:20:35, 82 of 2090, 3.9%
2012-05-26 12:20:41, 83 of 2090, 4%
2012-05-26 12:20:42, 96 of 2090, 4.6%
2012-05-26 12:20:43, 97 of 2090, 4.6%
2012-05-26 12:20:46, 86 of 2090, 4.1%
2012-05-26 12:20:53, 87 of 2090, 4.2%
2012-05-26 12:20:54, 100 of 2090, 4.8%
2012-05-26 12:20:55, 101 of 2090, 4.8%
2012-05-26 12:20:59, 90 of 2090, 4.3%
2012-05-26 12:21:05, 104 of 2090, 5%
2012-05-26 12:21:06, 91 of 2090, 4.4%
2012-05-26 12:21:06, 105 of 2090, 5%
2012-05-26 12:21:12, 94 of 2090, 4.5%
2012-05-26 12:21:16, 108 of 2090, 5.2%
2012-05-26 12:21:18, 109 of 2090, 5.2%
2012-05-26 12:21:18, 95 of 2090, 4.5%
2012-05-26 12:21:24, 98 of 2090, 4.7%
2012-05-26 12:21:28, 112 of 2090, 5.4%
2012-05-26 12:21:29, 113 of 2090, 5.4%
2012-05-26 12:21:31, 99 of 2090, 4.7%
2012-05-26 12:21:37, 102 of 2090, 4.9%
2012-05-26 12:21:40, 116 of 2090, 5.6%
2012-05-26 12:21:41, 117 of 2090, 5.6%
2012-05-26 12:21:44, 103 of 2090, 4.9%
2012-05-26 12:21:49, 106 of 2090, 5.1%
2012-05-26 12:21:51, 120 of 2090, 5.7%
2012-05-26 12:21:52, 121 of 2090, 5.8%
2012-05-26 12:21:56, 107 of 2090, 5.1%
2012-05-26 12:22:02, 110 of 2090, 5.3%
2012-05-26 12:22:03, 124 of 2090, 5.9%
2012-05-26 12:22:03, 125 of 2090, 6%
2012-05-26 12:22:08, 111 of 2090, 5.3%
2012-05-26 12:22:14, 128 of 2090, 6.1%
2012-05-26 12:22:14, 114 of 2090, 5.5%
2012-05-26 12:22:15, 129 of 2090, 6.2%
2012-05-26 12:22:21, 115 of 2090, 5.5%
2012-05-26 12:22:26, 132 of 2090, 6.3%
2012-05-26 12:22:26, 118 of 2090, 5.6%
2012-05-26 12:22:27, 133 of 2090, 6.4%
2012-05-26 12:22:34, 119 of 2090, 5.7%
2012-05-26 12:22:38, 136 of 2090, 6.5%
2012-05-26 12:22:38, 122 of 2090, 5.8%
2012-05-26 12:22:39, 137 of 2090, 6.6%
2012-05-26 12:22:47, 123 of 2090, 5.9%
2012-05-26 12:22:49, 140 of 2090, 6.7%
2012-05-26 12:22:50, 141 of 2090, 6.7%
2012-05-26 12:22:50, 126 of 2090, 6%
2012-05-26 12:22:59, 127 of 2090, 6.1%
2012-05-26 12:23:01, 144 of 2090, 6.9%
2012-05-26 12:23:01, 145 of 2090, 6.9%
2012-05-26 12:23:03, 130 of 2090, 6.2%
2012-05-26 12:23:11, 131 of 2090, 6.3%
2012-05-26 12:23:12, 148 of 2090, 7.1%
2012-05-26 12:23:13, 149 of 2090, 7.1%
2012-05-26 12:23:15, 134 of 2090, 6.4%
2012-05-26 12:23:23, 135 of 2090, 6.5%
2012-05-26 12:23:24, 152 of 2090, 7.3%
2012-05-26 12:23:24, 153 of 2090, 7.3%
2012-05-26 12:23:27, 138 of 2090, 6.6%
2012-05-26 12:23:35, 139 of 2090, 6.7%
2012-05-26 12:23:35, 156 of 2090, 7.5%
2012-05-26 12:23:36, 157 of 2090, 7.5%
2012-05-26 12:23:40, 142 of 2090, 6.8%
2012-05-26 12:23:47, 160 of 2090, 7.7%
2012-05-26 12:23:47, 143 of 2090, 6.8%
2012-05-26 12:23:47, 161 of 2090, 7.7%
2012-05-26 12:23:52, 146 of 2090, 7%
2012-05-26 12:23:58, 164 of 2090, 7.8%
2012-05-26 12:23:59, 165 of 2090, 7.9%
2012-05-26 12:24:00, 147 of 2090, 7%
2012-05-26 12:24:04, 150 of 2090, 7.2%
2012-05-26 12:24:09, 168 of 2090, 8%
2012-05-26 12:24:10, 169 of 2090, 8.1%
2012-05-26 12:24:13, 151 of 2090, 7.2%
2012-05-26 12:24:16, 154 of 2090, 7.4%
2012-05-26 12:24:21, 172 of 2090, 8.2%
2012-05-26 12:24:22, 173 of 2090, 8.3%
2012-05-26 12:24:25, 155 of 2090, 7.4%
2012-05-26 12:24:28, 158 of 2090, 7.6%
2012-05-26 12:24:33, 177 of 2090, 8.5%
2012-05-26 12:24:33, 176 of 2090, 8.4%
2012-05-26 12:24:38, 159 of 2090, 7.6%
2012-05-26 12:24:39, 162 of 2090, 7.8%
2012-05-26 12:24:45, 180 of 2090, 8.6%
2012-05-26 12:24:45, 181 of 2090, 8.7%
2012-05-26 12:24:50, 163 of 2090, 7.8%
2012-05-26 12:24:52, 166 of 2090, 7.9%
2012-05-26 12:24:56, 184 of 2090, 8.8%
2012-05-26 12:24:57, 185 of 2090, 8.9%
2012-05-26 12:25:02, 167 of 2090, 8%
2012-05-26 12:25:04, 170 of 2090, 8.1%
2012-05-26 12:25:08, 188 of 2090, 9%
2012-05-26 12:25:09, 189 of 2090, 9%
2012-05-26 12:25:14, 171 of 2090, 8.2%
2012-05-26 12:25:16, 174 of 2090, 8.3%
2012-05-26 12:25:20, 192 of 2090, 9.2%
2012-05-26 12:25:20, 193 of 2090, 9.2%
2012-05-26 12:25:26, 175 of 2090, 8.4%
2012-05-26 12:25:28, 178 of 2090, 8.5%
2012-05-26 12:25:32, 197 of 2090, 9.4%
2012-05-26 12:25:32, 196 of 2090, 9.4%
2012-05-26 12:25:39, 179 of 2090, 8.6%
2012-05-26 12:25:40, 182 of 2090, 8.7%
2012-05-26 12:25:43, 201 of 2090, 9.6%
2012-05-26 12:25:44, 200 of 2090, 9.6%
2012-05-26 12:25:51, 183 of 2090, 8.8%
2012-05-26 12:25:51, 186 of 2090, 8.9%
2012-05-26 12:25:55, 205 of 2090, 9.8%
2012-05-26 12:25:55, 204 of 2090, 9.8%
2012-05-26 12:26:03, 190 of 2090, 9.1%
2012-05-26 12:26:04, 187 of 2090, 8.9%
2012-05-26 12:26:07, 209 of 2090, 10%
2012-05-26 12:26:07, 208 of 2090, 10%
2012-05-26 12:26:14, 194 of 2090, 9.3%
2012-05-26 12:26:16, 191 of 2090, 9.1%
2012-05-26 12:26:18, 213 of 2090, 10.2%
2012-05-26 12:26:19, 212 of 2090, 10.1%
2012-05-26 12:26:26, 198 of 2090, 9.5%
2012-05-26 12:26:28, 195 of 2090, 9.3%
2012-05-26 12:26:30, 217 of 2090, 10.4%
2012-05-26 12:26:31, 216 of 2090, 10.3%
2012-05-26 12:26:37, 202 of 2090, 9.7%
2012-05-26 12:26:40, 199 of 2090, 9.5%
2012-05-26 12:26:42, 221 of 2090, 10.6%
2012-05-26 12:26:43, 220 of 2090, 10.5%
2012-05-26 12:26:49, 206 of 2090, 9.9%
2012-05-26 12:26:52, 203 of 2090, 9.7%
2012-05-26 12:26:54, 225 of 2090, 10.8%
2012-05-26 12:26:55, 224 of 2090, 10.7%
2012-05-26 12:27:01, 210 of 2090, 10%
2012-05-26 12:27:04, 207 of 2090, 9.9%
2012-05-26 12:27:06, 229 of 2090, 11%
2012-05-26 12:27:08, 228 of 2090, 10.9%
2012-05-26 12:27:12, 214 of 2090, 10.2%
2012-05-26 12:27:17, 211 of 2090, 10.1%
2012-05-26 12:27:17, 233 of 2090, 11.1%
2012-05-26 12:27:19, 232 of 2090, 11.1%
2012-05-26 12:27:25, 218 of 2090, 10.4%
2012-05-26 12:27:28, 215 of 2090, 10.3%
2012-05-26 12:27:28, 237 of 2090, 11.3%
2012-05-26 12:27:31, 236 of 2090, 11.3%
2012-05-26 12:27:37, 222 of 2090, 10.6%
2012-05-26 12:27:40, 241 of 2090, 11.5%
2012-05-26 12:27:41, 219 of 2090, 10.5%
2012-05-26 12:27:43, 240 of 2090, 11.5%
2012-05-26 12:27:49, 226 of 2090, 10.8%
2012-05-26 12:27:51, 245 of 2090, 11.7%
2012-05-26 12:27:54, 223 of 2090, 10.7%
2012-05-26 12:27:54, 244 of 2090, 11.7%
2012-05-26 12:28:01, 230 of 2090, 11%
2012-05-26 12:28:03, 249 of 2090, 11.9%
2012-05-26 12:28:06, 248 of 2090, 11.9%
2012-05-26 12:28:07, 227 of 2090, 10.9%
2012-05-26 12:28:13, 234 of 2090, 11.2%
2012-05-26 12:28:14, 253 of 2090, 12.1%
2012-05-26 12:28:17, 252 of 2090, 12.1%
2012-05-26 12:28:19, 231 of 2090, 11.1%
2012-05-26 12:28:25, 257 of 2090, 12.3%
2012-05-26 12:28:26, 238 of 2090, 11.4%
2012-05-26 12:28:29, 256 of 2090, 12.2%
2012-05-26 12:28:32, 235 of 2090, 11.2%
2012-05-26 12:28:37, 261 of 2090, 12.5%
2012-05-26 12:28:38, 242 of 2090, 11.6%
2012-05-26 12:28:40, 260 of 2090, 12.4%
2012-05-26 12:28:44, 239 of 2090, 11.4%
2012-05-26 12:28:50, 246 of 2090, 11.8%
2012-05-26 12:28:50, 265 of 2090, 12.7%
2012-05-26 12:28:52, 264 of 2090, 12.6%
2012-05-26 12:28:57, 243 of 2090, 11.6%
2012-05-26 12:29:02, 250 of 2090, 12%
2012-05-26 12:29:02, 269 of 2090, 12.9%
2012-05-26 12:29:04, 268 of 2090, 12.8%
2012-05-26 12:29:08, 247 of 2090, 11.8%
2012-05-26 12:29:14, 254 of 2090, 12.2%
2012-05-26 12:29:14, 273 of 2090, 13.1%
2012-05-26 12:29:16, 272 of 2090, 13%
2012-05-26 12:29:20, 251 of 2090, 12%
2012-05-26 12:29:26, 258 of 2090, 12.3%
2012-05-26 12:29:27, 277 of 2090, 13.3%
2012-05-26 12:29:27, 276 of 2090, 13.2%
2012-05-26 12:29:32, 255 of 2090, 12.2%
2012-05-26 12:29:38, 262 of 2090, 12.5%
2012-05-26 12:29:38, 280 of 2090, 13.4%
2012-05-26 12:29:39, 281 of 2090, 13.4%
2012-05-26 12:29:44, 259 of 2090, 12.4%
2012-05-26 12:29:50, 285 of 2090, 13.6%
2012-05-26 12:29:50, 284 of 2090, 13.6%
2012-05-26 12:29:51, 266 of 2090, 12.7%
2012-05-26 12:29:56, 263 of 2090, 12.6%
2012-05-26 12:30:02, 289 of 2090, 13.8%
2012-05-26 12:30:02, 288 of 2090, 13.8%
2012-05-26 12:30:02, 270 of 2090, 12.9%
2012-05-26 12:30:09, 267 of 2090, 12.8%
2012-05-26 12:30:14, 274 of 2090, 13.1%
2012-05-26 12:30:14, 292 of 2090, 14%
2012-05-26 12:30:15, 293 of 2090, 14%
2012-05-26 12:30:21, 271 of 2090, 13%
2012-05-26 12:30:26, 296 of 2090, 14.2%
2012-05-26 12:30:26, 278 of 2090, 13.3%
2012-05-26 12:30:27, 297 of 2090, 14.2%
2012-05-26 12:30:33, 275 of 2090, 13.2%
2012-05-26 12:30:37, 300 of 2090, 14.4%
2012-05-26 12:30:38, 282 of 2090, 13.5%
2012-05-26 12:30:40, 301 of 2090, 14.4%
2012-05-26 12:30:45, 279 of 2090, 13.3%
2012-05-26 12:30:49, 304 of 2090, 14.5%
2012-05-26 12:30:50, 286 of 2090, 13.7%
2012-05-26 12:30:52, 305 of 2090, 14.6%
2012-05-26 12:30:57, 283 of 2090, 13.5%
2012-05-26 12:31:01, 308 of 2090, 14.7%
2012-05-26 12:31:02, 290 of 2090, 13.9%
2012-05-26 12:31:04, 309 of 2090, 14.8%
2012-05-26 12:31:08, 287 of 2090, 13.7%
2012-05-26 12:31:13, 312 of 2090, 14.9%
2012-05-26 12:31:14, 294 of 2090, 14.1%
2012-05-26 12:31:16, 313 of 2090, 15%
2012-05-26 12:31:20, 291 of 2090, 13.9%
2012-05-26 12:31:25, 316 of 2090, 15.1%
2012-05-26 12:31:26, 298 of 2090, 14.3%
2012-05-26 12:31:28, 317 of 2090, 15.2%
2012-05-26 12:31:32, 295 of 2090, 14.1%
2012-05-26 12:31:37, 320 of 2090, 15.3%
2012-05-26 12:31:38, 302 of 2090, 14.4%
2012-05-26 12:31:40, 321 of 2090, 15.4%
2012-05-26 12:31:44, 299 of 2090, 14.3%
2012-05-26 12:31:48, 324 of 2090, 15.5%
2012-05-26 12:31:50, 306 of 2090, 14.6%
2012-05-26 12:31:53, 325 of 2090, 15.6%
2012-05-26 12:31:55, 303 of 2090, 14.5%
2012-05-26 12:32:00, 328 of 2090, 15.7%
2012-05-26 12:32:02, 310 of 2090, 14.8%
2012-05-26 12:32:05, 329 of 2090, 15.7%
2012-05-26 12:32:07, 307 of 2090, 14.7%
2012-05-26 12:32:12, 332 of 2090, 15.9%
2012-05-26 12:32:14, 314 of 2090, 15%
2012-05-26 12:32:17, 333 of 2090, 15.9%
2012-05-26 12:32:19, 311 of 2090, 14.9%
2012-05-26 12:32:23, 336 of 2090, 16.1%
2012-05-26 12:32:27, 318 of 2090, 15.2%
2012-05-26 12:32:29, 337 of 2090, 16.1%
2012-05-26 12:32:31, 315 of 2090, 15.1%
2012-05-26 12:32:35, 340 of 2090, 16.3%
2012-05-26 12:32:39, 322 of 2090, 15.4%
2012-05-26 12:32:41, 341 of 2090, 16.3%
2012-05-26 12:32:42, 319 of 2090, 15.3%
2012-05-26 12:32:47, 344 of 2090, 16.5%
2012-05-26 12:32:51, 326 of 2090, 15.6%
2012-05-26 12:32:53, 345 of 2090, 16.5%
2012-05-26 12:32:54, 323 of 2090, 15.5%
2012-05-26 12:32:59, 348 of 2090, 16.7%
2012-05-26 12:33:04, 330 of 2090, 15.8%
2012-05-26 12:33:05, 327 of 2090, 15.6%
2012-05-26 12:33:05, 349 of 2090, 16.7%
2012-05-26 12:33:10, 352 of 2090, 16.8%
2012-05-26 12:33:16, 334 of 2090, 16%
2012-05-26 12:33:17, 331 of 2090, 15.8%
2012-05-26 12:33:17, 353 of 2090, 16.9%
2012-05-26 12:33:22, 356 of 2090, 17%
2012-05-26 12:33:28, 338 of 2090, 16.2%
2012-05-26 12:33:29, 335 of 2090, 16%
2012-05-26 12:33:30, 357 of 2090, 17.1%
2012-05-26 12:33:34, 360 of 2090, 17.2%
2012-05-26 12:33:40, 339 of 2090, 16.2%
2012-05-26 12:33:40, 342 of 2090, 16.4%
2012-05-26 12:33:42, 361 of 2090, 17.3%
2012-05-26 12:33:46, 364 of 2090, 17.4%
2012-05-26 12:33:51, 343 of 2090, 16.4%
2012-05-26 12:33:53, 346 of 2090, 16.6%
2012-05-26 12:33:55, 365 of 2090, 17.5%
2012-05-26 12:33:57, 368 of 2090, 17.6%
2012-05-26 12:34:03, 347 of 2090, 16.6%
2012-05-26 12:34:05, 350 of 2090, 16.7%
2012-05-26 12:34:07, 369 of 2090, 17.7%
2012-05-26 12:34:09, 372 of 2090, 17.8%
2012-05-26 12:34:14, 351 of 2090, 16.8%
2012-05-26 12:34:17, 354 of 2090, 16.9%
2012-05-26 12:34:20, 373 of 2090, 17.8%
2012-05-26 12:34:21, 376 of 2090, 18%
2012-05-26 12:34:26, 355 of 2090, 17%
2012-05-26 12:34:29, 358 of 2090, 17.1%
2012-05-26 12:34:32, 377 of 2090, 18%
2012-05-26 12:34:32, 380 of 2090, 18.2%
2012-05-26 12:34:33, 384 of 2090, 18.4%
2012-05-26 12:34:38, 359 of 2090, 17.2%
2012-05-26 12:34:42, 362 of 2090, 17.3%
2012-05-26 12:34:45, 381 of 2090, 18.2%
2012-05-26 12:34:45, 388 of 2090, 18.6%
2012-05-26 12:34:50, 363 of 2090, 17.4%
2012-05-26 12:34:54, 366 of 2090, 17.5%
2012-05-26 12:34:57, 392 of 2090, 18.8%
2012-05-26 12:34:58, 385 of 2090, 18.4%
2012-05-26 12:35:02, 367 of 2090, 17.6%
2012-05-26 12:35:06, 370 of 2090, 17.7%
2012-05-26 12:35:08, 396 of 2090, 18.9%
2012-05-26 12:35:11, 389 of 2090, 18.6%
2012-05-26 12:35:14, 371 of 2090, 17.8%
2012-05-26 12:35:18, 374 of 2090, 17.9%
2012-05-26 12:35:20, 400 of 2090, 19.1%
2012-05-26 12:35:23, 393 of 2090, 18.8%
2012-05-26 12:35:25, 375 of 2090, 17.9%
2012-05-26 12:35:31, 378 of 2090, 18.1%
2012-05-26 12:35:32, 404 of 2090, 19.3%
2012-05-26 12:35:35, 397 of 2090, 19%
2012-05-26 12:35:37, 379 of 2090, 18.1%
2012-05-26 12:35:44, 382 of 2090, 18.3%
2012-05-26 12:35:44, 408 of 2090, 19.5%
2012-05-26 12:35:46, 401 of 2090, 19.2%
2012-05-26 12:35:49, 383 of 2090, 18.3%
2012-05-26 12:35:56, 412 of 2090, 19.7%
2012-05-26 12:35:57, 386 of 2090, 18.5%
2012-05-26 12:35:57, 405 of 2090, 19.4%
2012-05-26 12:36:00, 387 of 2090, 18.5%
2012-05-26 12:36:07, 416 of 2090, 19.9%
2012-05-26 12:36:08, 409 of 2090, 19.6%
2012-05-26 12:36:09, 390 of 2090, 18.7%
2012-05-26 12:36:12, 391 of 2090, 18.7%
2012-05-26 12:36:19, 420 of 2090, 20.1%
2012-05-26 12:36:21, 413 of 2090, 19.8%
2012-05-26 12:36:21, 394 of 2090, 18.9%
2012-05-26 12:36:24, 395 of 2090, 18.9%
2012-05-26 12:36:31, 424 of 2090, 20.3%
2012-05-26 12:36:32, 398 of 2090, 19%
2012-05-26 12:36:33, 417 of 2090, 20%
2012-05-26 12:36:35, 399 of 2090, 19.1%
2012-05-26 12:36:43, 428 of 2090, 20.5%
2012-05-26 12:36:45, 421 of 2090, 20.1%
2012-05-26 12:36:45, 402 of 2090, 19.2%
2012-05-26 12:36:47, 403 of 2090, 19.3%
2012-05-26 12:36:48, 407 of 2090, 19.5%
2012-05-26 12:36:55, 432 of 2090, 20.7%
2012-05-26 12:36:56, 425 of 2090, 20.3%
2012-05-26 12:36:58, 406 of 2090, 19.4%
2012-05-26 12:37:00, 411 of 2090, 19.7%
2012-05-26 12:37:06, 436 of 2090, 20.9%
2012-05-26 12:37:08, 429 of 2090, 20.5%
2012-05-26 12:37:11, 410 of 2090, 19.6%
2012-05-26 12:37:12, 415 of 2090, 19.9%
2012-05-26 12:37:18, 440 of 2090, 21.1%
2012-05-26 12:37:20, 433 of 2090, 20.7%
2012-05-26 12:37:23, 419 of 2090, 20%
2012-05-26 12:37:24, 414 of 2090, 19.8%
2012-05-26 12:37:30, 444 of 2090, 21.2%
2012-05-26 12:37:31, 437 of 2090, 20.9%
2012-05-26 12:37:35, 423 of 2090, 20.2%
2012-05-26 12:37:37, 418 of 2090, 20%
2012-05-26 12:37:42, 448 of 2090, 21.4%
2012-05-26 12:37:43, 441 of 2090, 21.1%
2012-05-26 12:37:47, 427 of 2090, 20.4%
2012-05-26 12:37:49, 422 of 2090, 20.2%
2012-05-26 12:37:53, 452 of 2090, 21.6%
2012-05-26 12:37:54, 445 of 2090, 21.3%
2012-05-26 12:37:55, 449 of 2090, 21.5%
2012-05-26 12:37:59, 431 of 2090, 20.6%
2012-05-26 12:38:03, 426 of 2090, 20.4%
2012-05-26 12:38:05, 456 of 2090, 21.8%
2012-05-26 12:38:06, 453 of 2090, 21.7%
2012-05-26 12:38:10, 435 of 2090, 20.8%
2012-05-26 12:38:15, 430 of 2090, 20.6%
2012-05-26 12:38:17, 460 of 2090, 22%
2012-05-26 12:38:18, 457 of 2090, 21.9%
2012-05-26 12:38:22, 439 of 2090, 21%
2012-05-26 12:38:28, 434 of 2090, 20.8%
2012-05-26 12:38:29, 464 of 2090, 22.2%
2012-05-26 12:38:29, 461 of 2090, 22.1%
2012-05-26 12:38:34, 443 of 2090, 21.2%
2012-05-26 12:38:40, 468 of 2090, 22.4%
2012-05-26 12:38:41, 465 of 2090, 22.2%
2012-05-26 12:38:41, 438 of 2090, 21%
2012-05-26 12:38:45, 447 of 2090, 21.4%
2012-05-26 12:38:52, 472 of 2090, 22.6%
2012-05-26 12:38:53, 442 of 2090, 21.1%
2012-05-26 12:38:54, 469 of 2090, 22.4%
2012-05-26 12:38:55, 473 of 2090, 22.6%
2012-05-26 12:38:57, 451 of 2090, 21.6%
2012-05-26 12:39:03, 476 of 2090, 22.8%
2012-05-26 12:39:05, 446 of 2090, 21.3%
2012-05-26 12:39:07, 477 of 2090, 22.8%
2012-05-26 12:39:09, 455 of 2090, 21.8%
2012-05-26 12:39:15, 480 of 2090, 23%
2012-05-26 12:39:17, 450 of 2090, 21.5%
2012-05-26 12:39:20, 481 of 2090, 23%
2012-05-26 12:39:20, 459 of 2090, 22%
2012-05-26 12:39:27, 484 of 2090, 23.2%
2012-05-26 12:39:29, 454 of 2090, 21.7%
2012-05-26 12:39:31, 463 of 2090, 22.2%
2012-05-26 12:39:32, 485 of 2090, 23.2%
2012-05-26 12:39:38, 488 of 2090, 23.3%
2012-05-26 12:39:42, 458 of 2090, 21.9%
2012-05-26 12:39:43, 467 of 2090, 22.3%
2012-05-26 12:39:44, 489 of 2090, 23.4%
2012-05-26 12:39:50, 492 of 2090, 23.5%
2012-05-26 12:39:54, 462 of 2090, 22.1%
2012-05-26 12:39:55, 471 of 2090, 22.5%
2012-05-26 12:39:56, 493 of 2090, 23.6%
2012-05-26 12:40:02, 496 of 2090, 23.7%
2012-05-26 12:40:06, 466 of 2090, 22.3%
2012-05-26 12:40:07, 475 of 2090, 22.7%
2012-05-26 12:40:09, 497 of 2090, 23.8%
2012-05-26 12:40:14, 500 of 2090, 23.9%
2012-05-26 12:40:18, 479 of 2090, 22.9%
2012-05-26 12:40:18, 470 of 2090, 22.5%
2012-05-26 12:40:22, 501 of 2090, 24%
2012-05-26 12:40:25, 504 of 2090, 24.1%
2012-05-26 12:40:30, 483 of 2090, 23.1%
2012-05-26 12:40:30, 474 of 2090, 22.7%
2012-05-26 12:40:34, 505 of 2090, 24.2%
2012-05-26 12:40:37, 508 of 2090, 24.3%
2012-05-26 12:40:41, 487 of 2090, 23.3%
2012-05-26 12:40:43, 478 of 2090, 22.9%
2012-05-26 12:40:46, 509 of 2090, 24.4%
2012-05-26 12:40:49, 512 of 2090, 24.5%
2012-05-26 12:40:53, 491 of 2090, 23.5%
2012-05-26 12:40:55, 482 of 2090, 23.1%
2012-05-26 12:40:59, 513 of 2090, 24.5%
2012-05-26 12:41:01, 516 of 2090, 24.7%
2012-05-26 12:41:05, 495 of 2090, 23.7%
2012-05-26 12:41:07, 486 of 2090, 23.3%
2012-05-26 12:41:11, 517 of 2090, 24.7%
2012-05-26 12:41:13, 520 of 2090, 24.9%
2012-05-26 12:41:17, 499 of 2090, 23.9%
2012-05-26 12:41:19, 490 of 2090, 23.4%
2012-05-26 12:41:23, 521 of 2090, 24.9%
2012-05-26 12:41:25, 524 of 2090, 25.1%
2012-05-26 12:41:29, 503 of 2090, 24.1%
2012-05-26 12:41:32, 494 of 2090, 23.6%
2012-05-26 12:41:35, 525 of 2090, 25.1%
2012-05-26 12:41:37, 528 of 2090, 25.3%
2012-05-26 12:41:42, 507 of 2090, 24.3%
2012-05-26 12:41:44, 498 of 2090, 23.8%
2012-05-26 12:41:47, 529 of 2090, 25.3%
2012-05-26 12:41:48, 532 of 2090, 25.5%
2012-05-26 12:41:54, 511 of 2090, 24.4%
2012-05-26 12:41:56, 502 of 2090, 24%
2012-05-26 12:41:59, 533 of 2090, 25.5%
2012-05-26 12:42:00, 536 of 2090, 25.6%
