2012-03-22 09:22:03, 21 of 70, 30%
2012-03-22 09:22:04, 24 of 70, 34.3%
2012-03-22 09:22:04, 23 of 70, 32.9%
2012-03-22 09:22:04, 22 of 70, 31.4%
2012-03-22 09:22:05, 25 of 70, 35.7%
2012-03-22 09:22:05, 28 of 70, 40%
2012-03-22 09:22:05, 27 of 70, 38.6%
2012-03-22 09:22:05, 26 of 70, 37.1%
2012-03-22 09:22:06, 29 of 70, 41.4%
2012-03-22 09:22:06, 32 of 70, 45.7%
2012-03-22 09:22:07, 31 of 70, 44.3%
2012-03-22 09:22:07, 30 of 70, 42.9%
2012-03-22 09:22:07, 33 of 70, 47.1%
2012-03-22 09:22:08, 36 of 70, 51.4%
2012-03-22 09:22:08, 35 of 70, 50%
2012-03-22 09:22:08, 34 of 70, 48.6%
2012-03-22 09:22:09, 37 of 70, 52.9%
2012-03-22 09:22:09, 40 of 70, 57.1%
2012-03-22 09:22:09, 39 of 70, 55.7%
2012-03-22 09:22:09, 38 of 70, 54.3%
2012-03-22 09:22:10, 41 of 70, 58.6%
2012-03-22 09:22:11, 44 of 70, 62.9%
2012-03-22 09:22:11, 43 of 70, 61.4%
2012-03-22 09:22:11, 42 of 70, 60%
2012-03-22 09:22:12, 45 of 70, 64.3%
2012-03-22 09:22:12, 48 of 70, 68.6%
2012-03-22 09:22:12, 47 of 70, 67.1%
2012-03-22 09:22:12, 46 of 70, 65.7%
2012-03-22 09:22:13, 49 of 70, 70%
2012-03-22 09:22:13, 52 of 70, 74.3%
2012-03-22 09:22:13, 51 of 70, 72.9%
2012-03-22 09:22:14, 50 of 70, 71.4%
2012-03-22 09:22:14, 53 of 70, 75.7%
2012-03-22 09:22:15, 56 of 70, 80%
2012-03-22 09:22:15, 55 of 70, 78.6%
2012-03-22 09:22:15, 54 of 70, 77.1%
2012-03-22 09:22:16, 57 of 70, 81.4%
2012-03-22 09:22:16, 60 of 70, 85.7%
2012-03-22 09:22:16, 59 of 70, 84.3%
2012-03-22 09:22:17, 58 of 70, 82.9%
2012-03-22 09:22:17, 61 of 70, 87.1%
2012-03-22 09:22:18, 64 of 70, 91.4%
2012-03-22 09:22:18, 63 of 70, 90%
2012-03-22 09:22:18, 62 of 70, 88.6%
2012-03-22 09:22:18, 65 of 70, 92.9%
2012-03-22 09:22:19, 67 of 70, 95.7%
2012-03-22 09:22:19, 68 of 70, 97.1%
2012-03-22 09:22:19, 66 of 70, 94.3%
2012-03-22 09:22:20, 69 of 70, 98.6%
2012-03-22 09:22:20, 1 of 70, 1.4%
2012-03-22 09:22:20, 2 of 70, 2.9%
2012-03-22 09:22:21, 70 of 70, 100%
2012-03-22 09:22:21, 3 of 70, 4.3%
2012-03-22 09:22:22, 5 of 70, 7.1%
2012-03-22 09:22:22, 6 of 70, 8.6%
2012-03-22 09:22:22, 4 of 70, 5.7%
2012-03-22 09:22:23, 7 of 70, 10%
2012-03-22 09:22:23, 9 of 70, 12.9%
2012-03-22 09:22:24, 10 of 70, 14.3%
2012-03-22 09:22:24, 8 of 70, 11.4%
2012-03-22 09:22:25, 11 of 70, 15.7%
2012-03-22 09:22:25, 13 of 70, 18.6%
2012-03-22 09:22:25, 14 of 70, 20%
2012-03-22 09:22:25, 12 of 70, 17.1%
2012-03-22 09:22:26, 15 of 70, 21.4%
2012-03-22 09:22:27, 17 of 70, 24.3%
2012-03-22 09:22:27, 18 of 70, 25.7%
2012-03-22 09:22:27, 16 of 70, 22.9%
2012-03-22 09:22:28, 19 of 70, 27.1%
2012-03-22 09:22:28, 21 of 70, 30%
2012-03-22 09:22:28, 22 of 70, 31.4%
2012-03-22 09:22:29, 20 of 70, 28.6%
2012-03-22 09:22:29, 23 of 70, 32.9%
2012-03-22 09:22:30, 25 of 70, 35.7%
2012-03-22 09:22:30, 26 of 70, 37.1%
2012-03-22 09:22:30, 24 of 70, 34.3%
2012-03-22 09:22:31, 27 of 70, 38.6%
2012-03-22 09:22:31, 29 of 70, 41.4%
2012-03-22 09:22:32, 30 of 70, 42.9%
2012-03-22 09:22:32, 28 of 70, 40%
2012-03-22 09:22:33, 31 of 70, 44.3%
2012-03-22 09:22:33, 33 of 70, 47.1%
2012-03-22 09:22:33, 34 of 70, 48.6%
2012-03-22 09:22:33, 32 of 70, 45.7%
2012-03-22 09:22:34, 35 of 70, 50%
2012-03-22 09:22:35, 37 of 70, 52.9%
2012-03-22 09:22:35, 38 of 70, 54.3%
2012-03-22 09:22:35, 36 of 70, 51.4%
2012-03-22 09:22:36, 39 of 70, 55.7%
2012-03-22 09:22:36, 41 of 70, 58.6%
2012-03-22 09:22:36, 42 of 70, 60%
2012-03-22 09:22:37, 40 of 70, 57.1%
2012-03-22 09:22:37, 43 of 70, 61.4%
2012-03-22 09:22:38, 45 of 70, 64.3%
2012-03-22 09:22:38, 46 of 70, 65.7%
2012-03-22 09:22:38, 44 of 70, 62.9%
2012-03-22 09:22:39, 47 of 70, 67.1%
2012-03-22 09:22:39, 49 of 70, 70%
2012-03-22 09:22:40, 50 of 70, 71.4%
2012-03-22 09:22:40, 48 of 70, 68.6%
2012-03-22 09:22:41, 51 of 70, 72.9%
2012-03-22 09:22:41, 53 of 70, 75.7%
2012-03-22 09:22:41, 54 of 70, 77.1%
2012-03-22 09:22:41, 52 of 70, 74.3%
2012-03-22 09:22:42, 55 of 70, 78.6%
2012-03-22 09:22:43, 57 of 70, 81.4%
2012-03-22 09:22:43, 58 of 70, 82.9%
2012-03-22 09:22:43, 56 of 70, 80%
2012-03-22 09:22:44, 59 of 70, 84.3%
2012-03-22 09:22:44, 61 of 70, 87.1%
2012-03-22 09:22:45, 62 of 70, 88.6%
2012-03-22 09:22:45, 60 of 70, 85.7%
2012-03-22 09:22:46, 63 of 70, 90%
2012-03-22 09:22:46, 65 of 70, 92.9%
2012-03-22 09:22:46, 66 of 70, 94.3%
2012-03-22 09:22:46, 64 of 70, 91.4%
2012-03-22 09:22:47, 67 of 70, 95.7%
2012-03-22 09:22:48, 69 of 70, 98.6%
2012-03-22 09:22:48, 70 of 70, 100%
2012-03-22 09:22:48, 68 of 70, 97.1%
2012-03-22 09:22:49, 1 of 70, 1.4%
2012-03-22 09:22:49, 3 of 70, 4.3%
2012-03-22 09:22:49, 4 of 70, 5.7%
2012-03-22 09:22:50, 2 of 70, 2.9%
2012-03-22 09:22:51, 5 of 70, 7.1%
2012-03-22 09:22:51, 7 of 70, 10%
2012-03-22 09:22:51, 8 of 70, 11.4%
2012-03-22 09:22:51, 6 of 70, 8.6%
2012-03-22 09:22:52, 9 of 70, 12.9%
2012-03-22 09:22:53, 11 of 70, 15.7%
2012-03-22 09:22:53, 12 of 70, 17.1%
2012-03-22 09:22:53, 10 of 70, 14.3%
2012-03-22 09:22:54, 13 of 70, 18.6%
2012-03-22 09:22:55, 15 of 70, 21.4%
2012-03-22 09:22:55, 16 of 70, 22.9%
2012-03-22 09:22:55, 14 of 70, 20%
2012-03-22 09:22:56, 17 of 70, 24.3%
2012-03-22 09:22:56, 19 of 70, 27.1%
2012-03-22 09:22:56, 20 of 70, 28.6%
2012-03-22 09:22:57, 18 of 70, 25.7%
2012-03-22 09:22:58, 21 of 70, 30%
2012-03-22 09:22:58, 23 of 70, 32.9%
2012-03-22 09:22:58, 24 of 70, 34.3%
2012-03-22 09:22:58, 22 of 70, 31.4%
2012-03-22 09:23:00, 25 of 70, 35.7%
2012-03-22 09:23:00, 27 of 70, 38.6%
2012-03-22 09:23:00, 28 of 70, 40%
2012-03-22 09:23:00, 26 of 70, 37.1%
2012-03-22 09:23:01, 29 of 70, 41.4%
2012-03-22 09:23:02, 31 of 70, 44.3%
2012-03-22 09:23:02, 32 of 70, 45.7%
2012-03-22 09:23:02, 30 of 70, 42.9%
2012-03-22 09:23:03, 33 of 70, 47.1%
2012-03-22 09:23:03, 35 of 70, 50%
2012-03-22 09:23:03, 36 of 70, 51.4%
2012-03-22 09:23:04, 34 of 70, 48.6%
2012-03-22 09:23:05, 37 of 70, 52.9%
2012-03-22 09:23:05, 39 of 70, 55.7%
2012-03-22 09:23:05, 40 of 70, 57.1%
2012-03-22 09:23:05, 38 of 70, 54.3%
2012-03-22 09:23:07, 41 of 70, 58.6%
2012-03-22 09:23:07, 43 of 70, 61.4%
2012-03-22 09:23:07, 44 of 70, 62.9%
2012-03-22 09:23:07, 42 of 70, 60%
2012-03-22 09:23:08, 45 of 70, 64.3%
2012-03-22 09:23:09, 47 of 70, 67.1%
2012-03-22 09:23:09, 48 of 70, 68.6%
2012-03-22 09:23:09, 46 of 70, 65.7%
2012-03-22 09:23:10, 49 of 70, 70%
2012-03-22 09:23:10, 51 of 70, 72.9%
2012-03-22 09:23:11, 52 of 70, 74.3%
2012-03-22 09:23:11, 50 of 70, 71.4%
2012-03-22 09:23:12, 53 of 70, 75.7%
2012-03-22 09:23:12, 55 of 70, 78.6%
2012-03-22 09:23:12, 56 of 70, 80%
2012-03-22 09:23:12, 54 of 70, 77.1%
2012-03-22 09:23:14, 57 of 70, 81.4%
2012-03-22 09:23:14, 59 of 70, 84.3%
2012-03-22 09:23:14, 60 of 70, 85.7%
2012-03-22 09:23:14, 58 of 70, 82.9%
2012-03-22 09:23:15, 61 of 70, 87.1%
2012-03-22 09:23:16, 63 of 70, 90%
2012-03-22 09:23:16, 64 of 70, 91.4%
2012-03-22 09:23:16, 62 of 70, 88.6%
2012-03-22 09:23:17, 65 of 70, 92.9%
2012-03-22 09:23:17, 67 of 70, 95.7%
2012-03-22 09:23:18, 66 of 70, 94.3%
2012-03-22 09:23:18, 68 of 70, 97.1%
2012-03-22 09:23:19, 69 of 70, 98.6%
2012-03-22 09:23:19, 1 of 70, 1.4%
2012-03-22 09:23:19, 2 of 70, 2.9%
2012-03-22 09:23:19, 70 of 70, 100%
2012-03-22 09:23:21, 3 of 70, 4.3%
2012-03-22 09:23:21, 5 of 70, 7.1%
2012-03-22 09:23:21, 4 of 70, 5.7%
2012-03-22 09:23:21, 6 of 70, 8.6%
2012-03-22 09:23:23, 7 of 70, 10%
2012-03-22 09:23:23, 9 of 70, 12.9%
2012-03-22 09:23:23, 8 of 70, 11.4%
2012-03-22 09:23:23, 10 of 70, 14.3%
2012-03-22 09:23:25, 11 of 70, 15.7%
2012-03-22 09:23:25, 13 of 70, 18.6%
2012-03-22 09:23:25, 12 of 70, 17.1%
2012-03-22 09:23:25, 14 of 70, 20%
2012-03-22 09:23:27, 15 of 70, 21.4%
2012-03-22 09:23:27, 17 of 70, 24.3%
2012-03-22 09:23:27, 16 of 70, 22.9%
2012-03-22 09:23:27, 18 of 70, 25.7%
2012-03-22 09:23:29, 19 of 70, 27.1%
2012-03-22 09:23:29, 21 of 70, 30%
2012-03-22 09:23:29, 20 of 70, 28.6%
2012-03-22 09:23:29, 22 of 70, 31.4%
2012-03-22 09:23:30, 23 of 70, 32.9%
2012-03-22 09:23:31, 25 of 70, 35.7%
2012-03-22 09:23:31, 24 of 70, 34.3%
2012-03-22 09:23:31, 26 of 70, 37.1%
2012-03-22 09:23:32, 27 of 70, 38.6%
2012-03-22 09:23:32, 29 of 70, 41.4%
2012-03-22 09:23:33, 28 of 70, 40%
2012-03-22 09:23:33, 30 of 70, 42.9%
2012-03-22 09:23:34, 33 of 70, 47.1%
2012-03-22 09:23:34, 31 of 70, 44.3%
2012-03-22 09:23:35, 32 of 70, 45.7%
2012-03-22 09:23:35, 34 of 70, 48.6%
2012-03-22 09:23:36, 37 of 70, 52.9%
2012-03-22 09:23:36, 35 of 70, 50%
2012-03-22 09:23:36, 36 of 70, 51.4%
2012-03-22 09:23:37, 38 of 70, 54.3%
2012-03-22 09:23:38, 41 of 70, 58.6%
2012-03-22 09:23:38, 39 of 70, 55.7%
2012-03-22 09:23:38, 40 of 70, 57.1%
2012-03-22 09:23:38, 42 of 70, 60%
2012-03-22 09:23:40, 45 of 70, 64.3%
2012-03-22 09:23:40, 43 of 70, 61.4%
2012-03-22 09:23:40, 44 of 70, 62.9%
2012-03-22 09:23:40, 46 of 70, 65.7%
2012-03-22 09:23:42, 49 of 70, 70%
2012-03-22 09:23:42, 47 of 70, 67.1%
2012-03-22 09:23:42, 48 of 70, 68.6%
2012-03-22 09:23:42, 50 of 70, 71.4%
2012-03-22 09:23:44, 53 of 70, 75.7%
2012-03-22 09:23:44, 51 of 70, 72.9%
2012-03-22 09:23:44, 54 of 70, 77.1%
2012-03-22 09:23:44, 52 of 70, 74.3%
2012-03-22 09:23:46, 57 of 70, 81.4%
2012-03-22 09:23:46, 55 of 70, 78.6%
2012-03-22 09:23:46, 56 of 70, 80%
2012-03-22 09:23:46, 58 of 70, 82.9%
2012-03-22 09:23:48, 61 of 70, 87.1%
2012-03-22 09:23:48, 59 of 70, 84.3%
2012-03-22 09:23:48, 60 of 70, 85.7%
2012-03-22 09:23:48, 62 of 70, 88.6%
2012-03-22 09:23:50, 65 of 70, 92.9%
2012-03-22 09:23:50, 63 of 70, 90%
2012-03-22 09:23:50, 66 of 70, 94.3%
2012-03-22 09:23:50, 64 of 70, 91.4%
2012-03-22 09:23:52, 69 of 70, 98.6%
2012-03-22 09:23:52, 67 of 70, 95.7%
2012-03-22 09:23:52, 70 of 70, 100%
2012-03-22 09:23:52, 68 of 70, 97.1%
2012-03-22 09:23:54, 3 of 70, 4.3%
2012-03-22 09:23:54, 1 of 70, 1.4%
2012-03-22 09:23:54, 4 of 70, 5.7%
2012-03-22 09:23:54, 2 of 70, 2.9%
2012-03-22 09:23:56, 7 of 70, 10%
2012-03-22 09:23:56, 5 of 70, 7.1%
2012-03-22 09:23:56, 8 of 70, 11.4%
2012-03-22 09:23:56, 6 of 70, 8.6%
2012-03-22 09:23:58, 11 of 70, 15.7%
2012-03-22 09:23:58, 12 of 70, 17.1%
2012-03-22 09:23:58, 9 of 70, 12.9%
2012-03-22 09:23:58, 10 of 70, 14.3%
2012-03-22 09:24:00, 15 of 70, 21.4%
2012-03-22 09:24:00, 16 of 70, 22.9%
2012-03-22 09:24:00, 14 of 70, 20%
2012-03-22 09:24:00, 13 of 70, 18.6%
2012-03-22 09:24:02, 19 of 70, 27.1%
2012-03-22 09:24:02, 20 of 70, 28.6%
2012-03-22 09:24:02, 18 of 70, 25.7%
2012-03-22 09:24:02, 17 of 70, 24.3%
2012-03-22 09:24:04, 23 of 70, 32.9%
2012-03-22 09:24:04, 24 of 70, 34.3%
2012-03-22 09:24:04, 22 of 70, 31.4%
2012-03-22 09:24:04, 21 of 70, 30%
2012-03-22 09:24:06, 27 of 70, 38.6%
2012-03-22 09:24:06, 28 of 70, 40%
2012-03-22 09:24:06, 26 of 70, 37.1%
2012-03-22 09:24:06, 25 of 70, 35.7%
2012-03-22 09:24:08, 31 of 70, 44.3%
2012-03-22 09:24:082012-03-22 09:24:08, , 3230 of  of 7070, , 42.945.7%
%
2012-03-22 09:24:08, 29 of 70, 41.4%
2012-03-22 09:24:10, 35 of 70, 50%
2012-03-22 09:24:10, 36 of 70, 51.4%
2012-03-22 09:24:10, 34 of 70, 48.6%
2012-03-22 09:24:10, 33 of 70, 47.1%
2012-03-22 09:24:12, 39 of 70, 55.7%
2012-03-22 09:24:12, 40 of 70, 57.1%
2012-03-22 09:24:12, 38 of 70, 54.3%
2012-03-22 09:24:12, 37 of 70, 52.9%
2012-03-22 09:24:14, 43 of 70, 61.4%
2012-03-22 09:24:14, 44 of 70, 62.9%
2012-03-22 09:24:14, 42 of 70, 60%
2012-03-22 09:24:15, 41 of 70, 58.6%
2012-03-22 09:24:16, 47 of 70, 67.1%
2012-03-22 09:24:16, 48 of 70, 68.6%
2012-03-22 09:24:16, 46 of 70, 65.7%
2012-03-22 09:24:17, 45 of 70, 64.3%
2012-03-22 09:24:18, 51 of 70, 72.9%
2012-03-22 09:24:18, 52 of 70, 74.3%
2012-03-22 09:24:18, 50 of 70, 71.4%
2012-03-22 09:24:19, 49 of 70, 70%
2012-03-22 09:24:20, 55 of 70, 78.6%
2012-03-22 09:24:20, 54 of 70, 77.1%
2012-03-22 09:24:20, 56 of 70, 80%
2012-03-22 09:24:21, 53 of 70, 75.7%
2012-03-22 09:24:22, 59 of 70, 84.3%
2012-03-22 09:24:22, 60 of 70, 85.7%
2012-03-22 09:24:22, 58 of 70, 82.9%
2012-03-22 09:24:23, 57 of 70, 81.4%
2012-03-22 09:24:24, 63 of 70, 90%
2012-03-22 09:24:24, 62 of 70, 88.6%
2012-03-22 09:24:24, 64 of 70, 91.4%
2012-03-22 09:24:25, 61 of 70, 87.1%
2012-03-22 09:24:26, 67 of 70, 95.7%
2012-03-22 09:24:26, 66 of 70, 94.3%
2012-03-22 09:24:27, 68 of 70, 97.1%
2012-03-22 09:24:27, 65 of 70, 92.9%
2012-03-22 09:24:28, 1 of 70, 1.4%
2012-03-22 09:24:28, 70 of 70, 100%
2012-03-22 09:24:29, 2 of 70, 2.9%
2012-03-22 09:24:29, 69 of 70, 98.6%
2012-03-22 09:24:30, 5 of 70, 7.1%
2012-03-22 09:24:31, 4 of 70, 5.7%
2012-03-22 09:24:31, 6 of 70, 8.6%
2012-03-22 09:24:31, 3 of 70, 4.3%
2012-03-22 09:24:33, 9 of 70, 12.9%
2012-03-22 09:24:33, 8 of 70, 11.4%
2012-03-22 09:24:33, 10 of 70, 14.3%
2012-03-22 09:24:33, 7 of 70, 10%
2012-03-22 09:24:35, 13 of 70, 18.6%
2012-03-22 09:24:35, 12 of 70, 17.1%
2012-03-22 09:24:35, 14 of 70, 20%
2012-03-22 09:24:35, 11 of 70, 15.7%
2012-03-22 09:24:37, 17 of 70, 24.3%
2012-03-22 09:24:37, 16 of 70, 22.9%
2012-03-22 09:24:37, 18 of 70, 25.7%
2012-03-22 09:24:38, 15 of 70, 21.4%
2012-03-22 09:24:39, 21 of 70, 30%
2012-03-22 09:24:39, 20 of 70, 28.6%
2012-03-22 09:24:39, 22 of 70, 31.4%
2012-03-22 09:24:40, 19 of 70, 27.1%
2012-03-22 09:24:41, 25 of 70, 35.7%
2012-03-22 09:24:41, 24 of 70, 34.3%
2012-03-22 09:24:42, 26 of 70, 37.1%
2012-03-22 09:24:42, 23 of 70, 32.9%
2012-03-22 09:24:43, 29 of 70, 41.4%
2012-03-22 09:24:44, 28 of 70, 40%
2012-03-22 09:24:44, 30 of 70, 42.9%
2012-03-22 09:24:44, 27 of 70, 38.6%
2012-03-22 09:24:46, 33 of 70, 47.1%
2012-03-22 09:24:46, 32 of 70, 45.7%
2012-03-22 09:24:46, 34 of 70, 48.6%
2012-03-22 09:24:46, 31 of 70, 44.3%
2012-03-22 09:24:48, 37 of 70, 52.9%
2012-03-22 09:24:48, 36 of 70, 51.4%
2012-03-22 09:24:48, 38 of 70, 54.3%
2012-03-22 09:24:48, 35 of 70, 50%
2012-03-22 09:24:50, 41 of 70, 58.6%
2012-03-22 09:24:50, 40 of 70, 57.1%
2012-03-22 09:24:50, 42 of 70, 60%
2012-03-22 09:24:51, 39 of 70, 55.7%
2012-03-22 09:24:52, 45 of 70, 64.3%
2012-03-22 09:24:52, 44 of 70, 62.9%
2012-03-22 09:24:52, 46 of 70, 65.7%
2012-03-22 09:24:53, 43 of 70, 61.4%
2012-03-22 09:24:54, 49 of 70, 70%
2012-03-22 09:24:54, 48 of 70, 68.6%
2012-03-22 09:24:55, 50 of 70, 71.4%
2012-03-22 09:24:55, 47 of 70, 67.1%
2012-03-22 09:24:56, 53 of 70, 75.7%
2012-03-22 09:24:57, 52 of 70, 74.3%
2012-03-22 09:24:57, 54 of 70, 77.1%
2012-03-22 09:24:57, 51 of 70, 72.9%
