2012-05-26 10:58:23, 55 of 2090, 2.6%
2012-05-26 10:58:30, 54 of 2090, 2.6%
2012-05-26 10:58:32, 60 of 2090, 2.9%
2012-05-26 10:58:32, 59 of 2090, 2.8%
2012-05-26 10:58:32, 53 of 2090, 2.5%
2012-05-26 10:58:39, 58 of 2090, 2.8%
2012-05-26 10:58:41, 63 of 2090, 3%
2012-05-26 10:58:41, 57 of 2090, 2.7%
2012-05-26 10:58:41, 64 of 2090, 3.1%
2012-05-26 10:58:49, 62 of 2090, 3%
2012-05-26 10:58:49, 67 of 2090, 3.2%
2012-05-26 10:58:50, 61 of 2090, 2.9%
2012-05-26 10:58:50, 68 of 2090, 3.3%
2012-05-26 10:58:58, 71 of 2090, 3.4%
2012-05-26 10:58:58, 66 of 2090, 3.2%
2012-05-26 10:58:59, 72 of 2090, 3.4%
2012-05-26 10:58:59, 65 of 2090, 3.1%
2012-05-26 10:59:06, 75 of 2090, 3.6%
2012-05-26 10:59:07, 70 of 2090, 3.3%
2012-05-26 10:59:08, 76 of 2090, 3.6%
2012-05-26 10:59:09, 69 of 2090, 3.3%
2012-05-26 10:59:15, 79 of 2090, 3.8%
2012-05-26 10:59:17, 74 of 2090, 3.5%
2012-05-26 10:59:17, 80 of 2090, 3.8%
2012-05-26 10:59:18, 73 of 2090, 3.5%
2012-05-26 10:59:24, 83 of 2090, 4%
2012-05-26 10:59:25, 84 of 2090, 4%
2012-05-26 10:59:26, 78 of 2090, 3.7%
2012-05-26 10:59:27, 77 of 2090, 3.7%
2012-05-26 10:59:33, 87 of 2090, 4.2%
2012-05-26 10:59:34, 88 of 2090, 4.2%
2012-05-26 10:59:36, 82 of 2090, 3.9%
2012-05-26 10:59:37, 81 of 2090, 3.9%
2012-05-26 10:59:41, 91 of 2090, 4.4%
2012-05-26 10:59:43, 92 of 2090, 4.4%
2012-05-26 10:59:45, 86 of 2090, 4.1%
2012-05-26 10:59:46, 85 of 2090, 4.1%
2012-05-26 10:59:50, 95 of 2090, 4.5%
2012-05-26 10:59:52, 96 of 2090, 4.6%
2012-05-26 10:59:54, 90 of 2090, 4.3%
2012-05-26 10:59:55, 89 of 2090, 4.3%
2012-05-26 10:59:59, 99 of 2090, 4.7%
2012-05-26 11:00:01, 100 of 2090, 4.8%
2012-05-26 11:00:04, 94 of 2090, 4.5%
2012-05-26 11:00:05, 93 of 2090, 4.4%
2012-05-26 11:00:08, 103 of 2090, 4.9%
2012-05-26 11:00:09, 104 of 2090, 5%
2012-05-26 11:00:13, 98 of 2090, 4.7%
2012-05-26 11:00:14, 97 of 2090, 4.6%
2012-05-26 11:00:17, 107 of 2090, 5.1%
2012-05-26 11:00:18, 108 of 2090, 5.2%
2012-05-26 11:00:23, 101 of 2090, 4.8%
2012-05-26 11:00:23, 102 of 2090, 4.9%
2012-05-26 11:00:25, 111 of 2090, 5.3%
2012-05-26 11:00:27, 112 of 2090, 5.4%
2012-05-26 11:00:32, 105 of 2090, 5%
2012-05-26 11:00:32, 106 of 2090, 5.1%
2012-05-26 11:00:34, 115 of 2090, 5.5%
2012-05-26 11:00:36, 116 of 2090, 5.6%
2012-05-26 11:00:41, 110 of 2090, 5.3%
2012-05-26 11:00:42, 109 of 2090, 5.2%
2012-05-26 11:00:43, 119 of 2090, 5.7%
2012-05-26 11:00:45, 120 of 2090, 5.7%
2012-05-26 11:00:51, 114 of 2090, 5.5%
2012-05-26 11:00:51, 113 of 2090, 5.4%
2012-05-26 11:00:52, 123 of 2090, 5.9%
2012-05-26 11:00:53, 124 of 2090, 5.9%
2012-05-26 11:01:00, 118 of 2090, 5.6%
2012-05-26 11:01:01, 117 of 2090, 5.6%
2012-05-26 11:01:01, 127 of 2090, 6.1%
2012-05-26 11:01:02, 128 of 2090, 6.1%
2012-05-26 11:01:09, 122 of 2090, 5.8%
2012-05-26 11:01:09, 131 of 2090, 6.3%
2012-05-26 11:01:10, 121 of 2090, 5.8%
2012-05-26 11:01:11, 132 of 2090, 6.3%
2012-05-26 11:01:18, 126 of 2090, 6%
2012-05-26 11:01:18, 135 of 2090, 6.5%
2012-05-26 11:01:20, 136 of 2090, 6.5%
2012-05-26 11:01:20, 125 of 2090, 6%
2012-05-26 11:01:27, 139 of 2090, 6.7%
2012-05-26 11:01:27, 130 of 2090, 6.2%
2012-05-26 11:01:29, 140 of 2090, 6.7%
2012-05-26 11:01:29, 129 of 2090, 6.2%
2012-05-26 11:01:36, 143 of 2090, 6.8%
2012-05-26 11:01:36, 134 of 2090, 6.4%
2012-05-26 11:01:38, 144 of 2090, 6.9%
2012-05-26 11:01:38, 133 of 2090, 6.4%
2012-05-26 11:01:44, 147 of 2090, 7%
2012-05-26 11:01:46, 138 of 2090, 6.6%
2012-05-26 11:01:47, 148 of 2090, 7.1%
2012-05-26 11:01:48, 137 of 2090, 6.6%
2012-05-26 11:01:53, 151 of 2090, 7.2%
2012-05-26 11:01:55, 152 of 2090, 7.3%
2012-05-26 11:01:55, 142 of 2090, 6.8%
2012-05-26 11:01:57, 141 of 2090, 6.7%
2012-05-26 11:02:02, 155 of 2090, 7.4%
2012-05-26 11:02:04, 156 of 2090, 7.5%
2012-05-26 11:02:05, 146 of 2090, 7%
2012-05-26 11:02:06, 145 of 2090, 6.9%
2012-05-26 11:02:11, 159 of 2090, 7.6%
2012-05-26 11:02:13, 160 of 2090, 7.7%
2012-05-26 11:02:14, 150 of 2090, 7.2%
2012-05-26 11:02:16, 149 of 2090, 7.1%
2012-05-26 11:02:20, 163 of 2090, 7.8%
2012-05-26 11:02:22, 164 of 2090, 7.8%
2012-05-26 11:02:23, 154 of 2090, 7.4%
2012-05-26 11:02:25, 153 of 2090, 7.3%
2012-05-26 11:02:29, 167 of 2090, 8%
2012-05-26 11:02:31, 168 of 2090, 8%
2012-05-26 11:02:32, 158 of 2090, 7.6%
2012-05-26 11:02:34, 157 of 2090, 7.5%
2012-05-26 11:02:37, 171 of 2090, 8.2%
2012-05-26 11:02:40, 172 of 2090, 8.2%
2012-05-26 11:02:41, 162 of 2090, 7.8%
2012-05-26 11:02:44, 161 of 2090, 7.7%
2012-05-26 11:02:46, 175 of 2090, 8.4%
2012-05-26 11:02:48, 176 of 2090, 8.4%
2012-05-26 11:02:51, 166 of 2090, 7.9%
2012-05-26 11:02:53, 165 of 2090, 7.9%
2012-05-26 11:02:55, 179 of 2090, 8.6%
2012-05-26 11:02:57, 180 of 2090, 8.6%
2012-05-26 11:03:01, 170 of 2090, 8.1%
2012-05-26 11:03:02, 169 of 2090, 8.1%
2012-05-26 11:03:04, 183 of 2090, 8.8%
2012-05-26 11:03:06, 184 of 2090, 8.8%
2012-05-26 11:03:10, 174 of 2090, 8.3%
2012-05-26 11:03:12, 173 of 2090, 8.3%
2012-05-26 11:03:13, 187 of 2090, 8.9%
2012-05-26 11:03:15, 188 of 2090, 9%
2012-05-26 11:03:19, 178 of 2090, 8.5%
2012-05-26 11:03:21, 177 of 2090, 8.5%
2012-05-26 11:03:22, 191 of 2090, 9.1%
2012-05-26 11:03:24, 192 of 2090, 9.2%
2012-05-26 11:03:29, 182 of 2090, 8.7%
2012-05-26 11:03:31, 195 of 2090, 9.3%
2012-05-26 11:03:31, 181 of 2090, 8.7%
2012-05-26 11:03:33, 196 of 2090, 9.4%
2012-05-26 11:03:38, 186 of 2090, 8.9%
2012-05-26 11:03:39, 199 of 2090, 9.5%
2012-05-26 11:03:40, 185 of 2090, 8.9%
2012-05-26 11:03:42, 200 of 2090, 9.6%
2012-05-26 11:03:47, 190 of 2090, 9.1%
2012-05-26 11:03:48, 203 of 2090, 9.7%
2012-05-26 11:03:49, 189 of 2090, 9%
2012-05-26 11:03:51, 204 of 2090, 9.8%
2012-05-26 11:03:57, 194 of 2090, 9.3%
2012-05-26 11:03:57, 207 of 2090, 9.9%
2012-05-26 11:03:58, 193 of 2090, 9.2%
2012-05-26 11:03:59, 208 of 2090, 10%
2012-05-26 11:04:06, 211 of 2090, 10.1%
2012-05-26 11:04:07, 198 of 2090, 9.5%
2012-05-26 11:04:07, 197 of 2090, 9.4%
2012-05-26 11:04:08, 212 of 2090, 10.1%
2012-05-26 11:04:15, 215 of 2090, 10.3%
2012-05-26 11:04:16, 201 of 2090, 9.6%
2012-05-26 11:04:16, 202 of 2090, 9.7%
2012-05-26 11:04:17, 216 of 2090, 10.3%
2012-05-26 11:04:23, 219 of 2090, 10.5%
2012-05-26 11:04:25, 205 of 2090, 9.8%
2012-05-26 11:04:26, 206 of 2090, 9.9%
2012-05-26 11:04:26, 220 of 2090, 10.5%
2012-05-26 11:04:32, 223 of 2090, 10.7%
2012-05-26 11:04:34, 209 of 2090, 10%
2012-05-26 11:04:35, 210 of 2090, 10%
2012-05-26 11:04:36, 224 of 2090, 10.7%
2012-05-26 11:04:41, 227 of 2090, 10.9%
2012-05-26 11:04:42, 213 of 2090, 10.2%
2012-05-26 11:04:44, 228 of 2090, 10.9%
2012-05-26 11:04:44, 214 of 2090, 10.2%
2012-05-26 11:04:50, 231 of 2090, 11.1%
2012-05-26 11:04:51, 217 of 2090, 10.4%
2012-05-26 11:04:53, 232 of 2090, 11.1%
2012-05-26 11:04:54, 218 of 2090, 10.4%
2012-05-26 11:04:59, 235 of 2090, 11.2%
2012-05-26 11:05:00, 221 of 2090, 10.6%
2012-05-26 11:05:02, 236 of 2090, 11.3%
2012-05-26 11:05:04, 222 of 2090, 10.6%
2012-05-26 11:05:08, 239 of 2090, 11.4%
2012-05-26 11:05:09, 225 of 2090, 10.8%
2012-05-26 11:05:11, 240 of 2090, 11.5%
2012-05-26 11:05:14, 226 of 2090, 10.8%
2012-05-26 11:05:17, 243 of 2090, 11.6%
2012-05-26 11:05:18, 229 of 2090, 11%
2012-05-26 11:05:19, 244 of 2090, 11.7%
2012-05-26 11:05:23, 230 of 2090, 11%
2012-05-26 11:05:26, 247 of 2090, 11.8%
2012-05-26 11:05:27, 233 of 2090, 11.1%
2012-05-26 11:05:28, 248 of 2090, 11.9%
2012-05-26 11:05:33, 234 of 2090, 11.2%
2012-05-26 11:05:35, 251 of 2090, 12%
2012-05-26 11:05:36, 237 of 2090, 11.3%
2012-05-26 11:05:37, 252 of 2090, 12.1%
2012-05-26 11:05:43, 238 of 2090, 11.4%
2012-05-26 11:05:43, 255 of 2090, 12.2%
2012-05-26 11:05:45, 241 of 2090, 11.5%
2012-05-26 11:05:46, 256 of 2090, 12.2%
2012-05-26 11:05:52, 242 of 2090, 11.6%
2012-05-26 11:05:53, 259 of 2090, 12.4%
2012-05-26 11:05:54, 245 of 2090, 11.7%
2012-05-26 11:05:54, 260 of 2090, 12.4%
2012-05-26 11:06:01, 246 of 2090, 11.8%
2012-05-26 11:06:01, 263 of 2090, 12.6%
2012-05-26 11:06:03, 249 of 2090, 11.9%
2012-05-26 11:06:03, 264 of 2090, 12.6%
2012-05-26 11:06:10, 267 of 2090, 12.8%
2012-05-26 11:06:10, 250 of 2090, 12%
2012-05-26 11:06:12, 268 of 2090, 12.8%
2012-05-26 11:06:12, 253 of 2090, 12.1%
2012-05-26 11:06:19, 271 of 2090, 13%
2012-05-26 11:06:19, 254 of 2090, 12.2%
2012-05-26 11:06:21, 272 of 2090, 13%
2012-05-26 11:06:22, 257 of 2090, 12.3%
2012-05-26 11:06:28, 275 of 2090, 13.2%
2012-05-26 11:06:29, 258 of 2090, 12.3%
2012-05-26 11:06:30, 276 of 2090, 13.2%
2012-05-26 11:06:31, 261 of 2090, 12.5%
2012-05-26 11:06:37, 279 of 2090, 13.3%
2012-05-26 11:06:38, 262 of 2090, 12.5%
2012-05-26 11:06:38, 280 of 2090, 13.4%
2012-05-26 11:06:40, 265 of 2090, 12.7%
2012-05-26 11:06:45, 283 of 2090, 13.5%
2012-05-26 11:06:47, 284 of 2090, 13.6%
2012-05-26 11:06:48, 266 of 2090, 12.7%
2012-05-26 11:06:50, 269 of 2090, 12.9%
2012-05-26 11:06:54, 287 of 2090, 13.7%
2012-05-26 11:06:56, 288 of 2090, 13.8%
2012-05-26 11:06:57, 270 of 2090, 12.9%
2012-05-26 11:06:59, 273 of 2090, 13.1%
2012-05-26 11:07:04, 291 of 2090, 13.9%
2012-05-26 11:07:05, 292 of 2090, 14%
2012-05-26 11:07:06, 274 of 2090, 13.1%
2012-05-26 11:07:08, 277 of 2090, 13.3%
2012-05-26 11:07:13, 295 of 2090, 14.1%
2012-05-26 11:07:13, 296 of 2090, 14.2%
2012-05-26 11:07:15, 278 of 2090, 13.3%
2012-05-26 11:07:17, 281 of 2090, 13.4%
2012-05-26 11:07:22, 300 of 2090, 14.4%
2012-05-26 11:07:22, 299 of 2090, 14.3%
2012-05-26 11:07:24, 282 of 2090, 13.5%
2012-05-26 11:07:26, 285 of 2090, 13.6%
2012-05-26 11:07:31, 304 of 2090, 14.5%
2012-05-26 11:07:31, 303 of 2090, 14.5%
2012-05-26 11:07:33, 286 of 2090, 13.7%
2012-05-26 11:07:35, 289 of 2090, 13.8%
2012-05-26 11:07:40, 308 of 2090, 14.7%
2012-05-26 11:07:40, 307 of 2090, 14.7%
2012-05-26 11:07:42, 290 of 2090, 13.9%
2012-05-26 11:07:45, 293 of 2090, 14%
2012-05-26 11:07:49, 311 of 2090, 14.9%
2012-05-26 11:07:49, 312 of 2090, 14.9%
2012-05-26 11:07:51, 294 of 2090, 14.1%
2012-05-26 11:07:54, 297 of 2090, 14.2%
2012-05-26 11:07:58, 315 of 2090, 15.1%
2012-05-26 11:07:58, 316 of 2090, 15.1%
2012-05-26 11:08:00, 298 of 2090, 14.3%
2012-05-26 11:08:04, 301 of 2090, 14.4%
2012-05-26 11:08:06, 319 of 2090, 15.3%
2012-05-26 11:08:08, 320 of 2090, 15.3%
2012-05-26 11:08:09, 302 of 2090, 14.4%
2012-05-26 11:08:13, 305 of 2090, 14.6%
2012-05-26 11:08:16, 323 of 2090, 15.5%
2012-05-26 11:08:16, 324 of 2090, 15.5%
2012-05-26 11:08:18, 306 of 2090, 14.6%
2012-05-26 11:08:22, 309 of 2090, 14.8%
2012-05-26 11:08:24, 327 of 2090, 15.6%
2012-05-26 11:08:25, 328 of 2090, 15.7%
2012-05-26 11:08:28, 310 of 2090, 14.8%
2012-05-26 11:08:31, 313 of 2090, 15%
2012-05-26 11:08:33, 331 of 2090, 15.8%
2012-05-26 11:08:34, 332 of 2090, 15.9%
2012-05-26 11:08:38, 314 of 2090, 15%
2012-05-26 11:08:40, 317 of 2090, 15.2%
2012-05-26 11:08:42, 335 of 2090, 16%
2012-05-26 11:08:43, 336 of 2090, 16.1%
2012-05-26 11:08:47, 318 of 2090, 15.2%
2012-05-26 11:08:49, 321 of 2090, 15.4%
2012-05-26 11:08:51, 339 of 2090, 16.2%
2012-05-26 11:08:52, 340 of 2090, 16.3%
2012-05-26 11:08:57, 322 of 2090, 15.4%
2012-05-26 11:08:58, 325 of 2090, 15.6%
2012-05-26 11:09:00, 343 of 2090, 16.4%
2012-05-26 11:09:01, 344 of 2090, 16.5%
2012-05-26 11:09:06, 326 of 2090, 15.6%
2012-05-26 11:09:07, 329 of 2090, 15.7%
2012-05-26 11:09:09, 347 of 2090, 16.6%
2012-05-26 11:09:10, 348 of 2090, 16.7%
2012-05-26 11:09:15, 330 of 2090, 15.8%
2012-05-26 11:09:17, 333 of 2090, 15.9%
2012-05-26 11:09:17, 351 of 2090, 16.8%
2012-05-26 11:09:18, 352 of 2090, 16.8%
2012-05-26 11:09:25, 334 of 2090, 16%
2012-05-26 11:09:26, 337 of 2090, 16.1%
2012-05-26 11:09:26, 355 of 2090, 17%
2012-05-26 11:09:27, 356 of 2090, 17%
2012-05-26 11:09:34, 338 of 2090, 16.2%
2012-05-26 11:09:34, 341 of 2090, 16.3%
2012-05-26 11:09:35, 359 of 2090, 17.2%
2012-05-26 11:09:36, 360 of 2090, 17.2%
2012-05-26 11:09:43, 345 of 2090, 16.5%
2012-05-26 11:09:44, 363 of 2090, 17.4%
2012-05-26 11:09:44, 342 of 2090, 16.4%
2012-05-26 11:09:45, 364 of 2090, 17.4%
2012-05-26 11:09:52, 349 of 2090, 16.7%
2012-05-26 11:09:53, 367 of 2090, 17.6%
2012-05-26 11:09:54, 346 of 2090, 16.6%
2012-05-26 11:09:54, 368 of 2090, 17.6%
2012-05-26 11:10:01, 353 of 2090, 16.9%
2012-05-26 11:10:01, 371 of 2090, 17.8%
2012-05-26 11:10:03, 372 of 2090, 17.8%
2012-05-26 11:10:03, 350 of 2090, 16.7%
2012-05-26 11:10:10, 357 of 2090, 17.1%
2012-05-26 11:10:10, 375 of 2090, 17.9%
2012-05-26 11:10:12, 376 of 2090, 18%
2012-05-26 11:10:13, 354 of 2090, 16.9%
2012-05-26 11:10:18, 361 of 2090, 17.3%
2012-05-26 11:10:19, 379 of 2090, 18.1%
2012-05-26 11:10:22, 380 of 2090, 18.2%
2012-05-26 11:10:22, 358 of 2090, 17.1%
2012-05-26 11:10:27, 365 of 2090, 17.5%
2012-05-26 11:10:28, 383 of 2090, 18.3%
2012-05-26 11:10:31, 384 of 2090, 18.4%
2012-05-26 11:10:32, 362 of 2090, 17.3%
2012-05-26 11:10:36, 369 of 2090, 17.7%
2012-05-26 11:10:37, 387 of 2090, 18.5%
2012-05-26 11:10:40, 388 of 2090, 18.6%
2012-05-26 11:10:42, 366 of 2090, 17.5%
2012-05-26 11:10:45, 373 of 2090, 17.8%
2012-05-26 11:10:45, 391 of 2090, 18.7%
2012-05-26 11:10:49, 392 of 2090, 18.8%
2012-05-26 11:10:51, 370 of 2090, 17.7%
2012-05-26 11:10:54, 377 of 2090, 18%
2012-05-26 11:10:54, 395 of 2090, 18.9%
2012-05-26 11:10:58, 396 of 2090, 18.9%
2012-05-26 11:11:01, 374 of 2090, 17.9%
2012-05-26 11:11:03, 399 of 2090, 19.1%
2012-05-26 11:11:03, 381 of 2090, 18.2%
2012-05-26 11:11:07, 400 of 2090, 19.1%
2012-05-26 11:11:11, 378 of 2090, 18.1%
2012-05-26 11:11:12, 385 of 2090, 18.4%
2012-05-26 11:11:12, 403 of 2090, 19.3%
2012-05-26 11:11:16, 404 of 2090, 19.3%
2012-05-26 11:11:20, 382 of 2090, 18.3%
2012-05-26 11:11:21, 389 of 2090, 18.6%
2012-05-26 11:11:21, 407 of 2090, 19.5%
2012-05-26 11:11:25, 408 of 2090, 19.5%
2012-05-26 11:11:30, 393 of 2090, 18.8%
2012-05-26 11:11:30, 411 of 2090, 19.7%
2012-05-26 11:11:30, 386 of 2090, 18.5%
2012-05-26 11:11:34, 412 of 2090, 19.7%
2012-05-26 11:11:38, 397 of 2090, 19%
2012-05-26 11:11:39, 415 of 2090, 19.9%
2012-05-26 11:11:39, 390 of 2090, 18.7%
2012-05-26 11:11:44, 416 of 2090, 19.9%
2012-05-26 11:11:47, 401 of 2090, 19.2%
2012-05-26 11:11:48, 419 of 2090, 20%
2012-05-26 11:11:49, 394 of 2090, 18.9%
2012-05-26 11:11:53, 420 of 2090, 20.1%
2012-05-26 11:11:56, 405 of 2090, 19.4%
2012-05-26 11:11:57, 423 of 2090, 20.2%
2012-05-26 11:11:58, 398 of 2090, 19%
2012-05-26 11:12:02, 424 of 2090, 20.3%
2012-05-26 11:12:05, 409 of 2090, 19.6%
2012-05-26 11:12:06, 427 of 2090, 20.4%
2012-05-26 11:12:07, 402 of 2090, 19.2%
2012-05-26 11:12:11, 428 of 2090, 20.5%
2012-05-26 11:12:14, 431 of 2090, 20.6%
2012-05-26 11:12:15, 413 of 2090, 19.8%
2012-05-26 11:12:16, 406 of 2090, 19.4%
2012-05-26 11:12:20, 432 of 2090, 20.7%
2012-05-26 11:12:23, 435 of 2090, 20.8%
2012-05-26 11:12:25, 417 of 2090, 20%
2012-05-26 11:12:25, 410 of 2090, 19.6%
2012-05-26 11:12:29, 436 of 2090, 20.9%
2012-05-26 11:12:32, 439 of 2090, 21%
2012-05-26 11:12:34, 414 of 2090, 19.8%
2012-05-26 11:12:34, 421 of 2090, 20.1%
2012-05-26 11:12:39, 440 of 2090, 21.1%
2012-05-26 11:12:41, 443 of 2090, 21.2%
2012-05-26 11:12:42, 418 of 2090, 20%
2012-05-26 11:12:43, 425 of 2090, 20.3%
2012-05-26 11:12:48, 444 of 2090, 21.2%
2012-05-26 11:12:50, 447 of 2090, 21.4%
2012-05-26 11:12:51, 422 of 2090, 20.2%
2012-05-26 11:12:52, 429 of 2090, 20.5%
2012-05-26 11:12:57, 448 of 2090, 21.4%
2012-05-26 11:12:59, 451 of 2090, 21.6%
2012-05-26 11:13:00, 426 of 2090, 20.4%
2012-05-26 11:13:02, 433 of 2090, 20.7%
2012-05-26 11:13:06, 452 of 2090, 21.6%
2012-05-26 11:13:08, 455 of 2090, 21.8%
2012-05-26 11:13:09, 430 of 2090, 20.6%
2012-05-26 11:13:12, 437 of 2090, 20.9%
2012-05-26 11:13:15, 456 of 2090, 21.8%
2012-05-26 11:13:16, 459 of 2090, 22%
2012-05-26 11:13:18, 434 of 2090, 20.8%
2012-05-26 11:13:22, 441 of 2090, 21.1%
2012-05-26 11:13:24, 460 of 2090, 22%
2012-05-26 11:13:25, 463 of 2090, 22.2%
2012-05-26 11:13:27, 438 of 2090, 21%
2012-05-26 11:13:31, 445 of 2090, 21.3%
2012-05-26 11:13:33, 464 of 2090, 22.2%
2012-05-26 11:13:34, 467 of 2090, 22.3%
2012-05-26 11:13:35, 442 of 2090, 21.1%
2012-05-26 11:13:41, 449 of 2090, 21.5%
2012-05-26 11:13:42, 468 of 2090, 22.4%
2012-05-26 11:13:43, 471 of 2090, 22.5%
2012-05-26 11:13:44, 446 of 2090, 21.3%
2012-05-26 11:13:50, 472 of 2090, 22.6%
2012-05-26 11:13:51, 453 of 2090, 21.7%
2012-05-26 11:13:51, 475 of 2090, 22.7%
2012-05-26 11:13:53, 450 of 2090, 21.5%
2012-05-26 11:13:59, 476 of 2090, 22.8%
2012-05-26 11:14:00, 479 of 2090, 22.9%
2012-05-26 11:14:01, 457 of 2090, 21.9%
2012-05-26 11:14:02, 454 of 2090, 21.7%
2012-05-26 11:14:08, 480 of 2090, 23%
2012-05-26 11:14:09, 483 of 2090, 23.1%
2012-05-26 11:14:10, 461 of 2090, 22.1%
2012-05-26 11:14:11, 458 of 2090, 21.9%
2012-05-26 11:14:17, 484 of 2090, 23.2%
2012-05-26 11:14:18, 487 of 2090, 23.3%
2012-05-26 11:14:19, 465 of 2090, 22.2%
2012-05-26 11:14:20, 462 of 2090, 22.1%
2012-05-26 11:14:27, 491 of 2090, 23.5%
2012-05-26 11:14:27, 488 of 2090, 23.3%
2012-05-26 11:14:28, 469 of 2090, 22.4%
2012-05-26 11:14:29, 466 of 2090, 22.3%
2012-05-26 11:14:35, 495 of 2090, 23.7%
2012-05-26 11:14:36, 492 of 2090, 23.5%
2012-05-26 11:14:38, 470 of 2090, 22.5%
2012-05-26 11:14:38, 473 of 2090, 22.6%
2012-05-26 11:14:44, 499 of 2090, 23.9%
2012-05-26 11:14:45, 496 of 2090, 23.7%
2012-05-26 11:14:46, 474 of 2090, 22.7%
2012-05-26 11:14:48, 477 of 2090, 22.8%
2012-05-26 11:14:53, 503 of 2090, 24.1%
2012-05-26 11:14:54, 500 of 2090, 23.9%
2012-05-26 11:14:55, 478 of 2090, 22.9%
2012-05-26 11:14:57, 481 of 2090, 23%
2012-05-26 11:15:01, 507 of 2090, 24.3%
2012-05-26 11:15:03, 504 of 2090, 24.1%
2012-05-26 11:15:04, 482 of 2090, 23.1%
2012-05-26 11:15:07, 485 of 2090, 23.2%
2012-05-26 11:15:10, 511 of 2090, 24.4%
2012-05-26 11:15:12, 508 of 2090, 24.3%
2012-05-26 11:15:13, 486 of 2090, 23.3%
2012-05-26 11:15:17, 489 of 2090, 23.4%
2012-05-26 11:15:19, 515 of 2090, 24.6%
2012-05-26 11:15:21, 512 of 2090, 24.5%
2012-05-26 11:15:22, 490 of 2090, 23.4%
2012-05-26 11:15:27, 493 of 2090, 23.6%
2012-05-26 11:15:28, 519 of 2090, 24.8%
2012-05-26 11:15:30, 516 of 2090, 24.7%
2012-05-26 11:15:31, 494 of 2090, 23.6%
2012-05-26 11:15:37, 497 of 2090, 23.8%
2012-05-26 11:15:37, 523 of 2090, 25%
2012-05-26 11:15:39, 520 of 2090, 24.9%
2012-05-26 11:15:39, 498 of 2090, 23.8%
2012-05-26 11:15:46, 527 of 2090, 25.2%
2012-05-26 11:15:47, 501 of 2090, 24%
2012-05-26 11:15:48, 502 of 2090, 24%
2012-05-26 11:15:48, 524 of 2090, 25.1%
2012-05-26 11:15:54, 531 of 2090, 25.4%
2012-05-26 11:15:56, 505 of 2090, 24.2%
2012-05-26 11:15:57, 506 of 2090, 24.2%
2012-05-26 11:15:58, 528 of 2090, 25.3%
2012-05-26 11:16:03, 535 of 2090, 25.6%
2012-05-26 11:16:06, 509 of 2090, 24.4%
2012-05-26 11:16:06, 510 of 2090, 24.4%
